stage,eye,neural,spinal_cord
 24-34,0,0.71,1.09
 36-46,0,0.67,0
 48-58,0,0.6,0.82
 60-70,0,3.94,0
 72-82,0,1.06,0
 84-94,0,1.89,0
 96-106,0.65,0.66,0
108-118,0,4.38,0
120,0,3.34,0
