stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,10.81,0,5.46,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,49.31,0,0,0,29.17,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.07,0,12.26,0,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,211.42,12.45,0,0,89.96,0,0,0,0,7.9,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.81,130.74,8.52,47.89,0,0,0,17.91,1.33,1.93,14.83,0,0,0,0,0,0,99.16,0,0,69.27,358.27,36.5,0,0.84,10.92,0,3.37,2.17,47.7,17.33,0.85,70.39,133.66,0,0,5.14,0,2.09
 24-34,0,0,0,3.65,43.18,3.69,145.48,73.15,4.17,2.82,15.79,0.68,0,39.12,2.53,0,3.25,4.39,0.67,4.47,203.05,1.24,4.25,125.86,679.89,1.34,4.67,4.2,0,2.13,3.31,3.06,2.21,42.28,0.82,78.04,141.3,0,0,51.17,0,10.53
 36-46,0,0,0,0,38.68,0,359.92,166.11,0,5.54,34.87,0,0,12.38,0,0,13.02,15.46,0,2.75,202.97,0,14.97,57.79,761.32,0.68,4.03,4.65,0,0,0,1.54,1.95,25.55,0,1.91,109.69,0,0,65.28,0,41.58
 48-58,0.39,0,0,0,25.98,3.15,1270.83,202.03,6.46,14.18,72.54,0.41,0,35.63,1.21,0,22.34,10.96,11.25,6.2,191.52,3.47,11.25,46.74,806.64,2.2,3.17,9.61,0,0.56,7.05,0,0,7.63,0,0,77.64,0,0.51,48.72,0,52.29
 60-70,0,0,0,0,24.61,0.8,2265.58,145.05,17.88,11.35,187.96,9.09,0,13.77,0,0,80.65,14.86,1.66,10.87,122.09,0,15.26,33.75,1222.98,8.17,2.65,17.68,0,4.09,5.15,0,0,3.72,0,0,99.43,0,6.53,74.96,6.97,59.32
 72-82,0,0,0,0.62,26.4,2.32,1944.81,169.99,9.65,19.03,230.24,4.23,0,28.79,0,3.5,48.49,68.18,2.14,3.8,343.68,0.74,34.27,28.26,1510.81,0.88,7.29,48.38,0,6.2,8.12,0.56,0,13.26,0,0,72.52,1.87,5.99,218.19,28.95,81.9
 84-94,0,0,3.73,3.05,38.68,3.17,1680.72,237.35,33.84,5.83,147.71,0.66,0,14.69,4.92,4.83,122.51,55.3,6.03,3.45,273.82,0,25.91,36.6,1135.9,1.31,1.48,103.53,0,7.29,16.24,0,0,47.43,0.67,0,38.94,0,14.74,183.65,15.82,25.86
 96-106,0,0,1.64,3.2,36.88,12.73,1831.08,380.21,49.13,9.01,321.38,6.85,0,43.91,3.19,12.49,80.17,129.72,6.06,0,327.44,0.68,29.54,28.82,1272.43,2.04,1.03,128.4,0,9.64,32.98,0,0,23.39,2.16,0,48.15,2.87,19.07,295.5,27.88,47.02
108-118,0,0,2.38,1.94,38.68,6.54,2027.1,287.46,54.18,11.48,312.37,2.74,0,33.71,4.12,3.96,132.4,104.08,14.76,9.38,291.56,0,26.96,47.38,1973.62,0.45,6.97,133.46,0,21.07,24.07,0.9,0,37.35,0.43,0,31.45,2.04,7.08,278.62,29.2,60.28
120,1.19,0,8.73,0,74.48,1.35,1572.15,139.45,60.15,0,342.6,7.28,0,38.88,10.48,0,79.74,67.31,14.79,0,248.61,1.63,55.44,56.86,2961.37,10.24,5.04,122.47,0,20.2,2.92,1.53,0,11.6,4.38,0,77.14,0,8.63,359.7,8.61,25.56
