stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,202.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.03,122.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.22,0,0,5.52,0,0,0,16.81,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,114.21,5.37,0,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.93,4.1,0,0,65.3,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,12.73,3.6,0,2.96,0,1.16,0,0.91,0.84,0,0,0,0,0,0,0,0,8.1,0,0,4.42,60.48,1.4,1,0,0,0,0,1.12,11.2,0,0,12.01,20.8,0,0,3.48,0,0
 24-34,0,0,0.65,1.18,7.64,0,0,19.72,0,2.17,2.15,14.43,0,0,4.55,0,0,0,1.01,0,0,22.39,0,0,12.71,344.64,0.92,4.4,2.46,0,0,0,0,0,0.84,0,2.08,55.48,0,0,22.18,0,0
 36-46,0,0,0,0,16.8,0,0,27.82,0,9.42,3.17,23.69,0,0,0,0,0,0.74,0,5.97,0,43.14,0,0,13.08,529.69,0.84,2.83,0.57,0,0,12.46,0.81,0,0,0,0,136.47,0,0,5.88,0,0
 48-58,0,0,0,0,5.81,0,0,99.23,0,0.44,2.73,60.52,0,0,1.5,0.58,0,0,0,0,0,38.07,0,0.54,4.01,520.61,5.2,0.42,1.15,0,0.56,1.99,0,0,0,2.36,0,80.88,0,0,0.85,0,0
 60-70,0,0,0,0,4.87,0,0,153.92,0,5.54,2.68,58,0,0,0,0,0,0,1.22,0,0,67.93,0,9.7,5.12,455.51,2.42,0.88,7.39,0,0,5.34,0,0,0,0,0,93.83,0,1.31,4.43,0.73,0
 72-82,0,0,0.87,0,7.36,3.13,0,193.31,0,0,3.03,40.59,0.53,0,0.86,1.22,0,0,0,0,0,79.41,0,1.08,6.48,346.14,1.92,3.07,0,0,1.53,0.78,0,4.38,0,0,0,45.63,0.62,2.38,11.39,4.1,0
 84-94,0,0,0,0,12.19,0.69,1.17,168.6,0,4.93,5.37,19.32,0,0,0,4.36,0,0,2.15,0,0,85.49,0,6.13,10.17,229.37,9.18,0,3.86,0,0,0,0,0,0.67,0,0,28.69,3.4,1.92,23.31,3.09,0
 96-106,0,0,0,0,15.13,4.88,0,112.03,8.93,0.9,1.64,25.98,1.01,0,2.77,6.33,0,0,0,1.58,0.71,69.88,0,6.77,13.06,267.59,0.85,1.44,1.79,0,0,2.17,0,0,0,0,0,12.44,0.67,0,14.77,7.2,13.67
108-118,0,0,0,0,16.07,0.42,0,107.99,0,3.51,1.86,41.9,0,0,2.56,2,0.94,4.32,1.3,1.39,0.47,138.19,1.14,8,0.8,297,2.68,1.73,5.11,0,4.91,3.51,0,0,0,0.41,0,13.82,0,4.92,9.34,3.35,0
120,0,0,0,0,7.75,1.8,0,114.46,0,1.12,0,67.29,0,0,2.63,5.75,0,5.27,2.6,0,0,149.33,0,10.16,3.96,464.78,1.08,0,0,0,0,6.06,0,0,0,0,0,10.59,0,0,10.6,3.79,0
