stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,321.29,3768.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.34,0,0,0,0,0,0,0,0,0,0,0
  5-6,77.02,961.96,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,19.41,8.95,0,0,0,0,0,41.34,0,0,0,0,0,10.04,0,0,0,0,0,0,0,0,0,0,0,276.75,3.49,0,0,80.42,0,0,29.37,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,35.71,0,0,0,66.47,0,0,0,0,0,48.52,0,0,0,0,0,0,0,0,0,0,0,566.4,43.8,0,0,106.55,0,0,16.27,0,25.38,0,0,0,0,0,0,0,0
 14-21,0,0,2.43,12.4,521.89,3.72,0,26.6,0,3.19,0,32.45,6.26,27.74,0.92,0,5.92,0,0,0.97,0,56.04,1.36,0,94.38,293.02,10.87,0,38.15,4.1,0,21.83,2.48,17.67,42.8,34.04,381.47,242.58,0,0,6.38,0,0
 24-34,0,0,1.41,13.12,670.02,0,0,48.58,0,35.39,0.83,62.27,15.04,5.16,6.73,0,45.64,0,0,10.73,0,183.64,17.92,2.33,96.28,500.29,5.41,13.03,74.16,0,0,253.69,0.86,1.58,40.21,7.16,42.86,273.96,0,0,21.2,0,6.84
 36-46,0,0,0,3.21,337.39,0,0,64.99,0,31.7,6.56,79.34,14.9,2.12,1.47,0.89,46.02,0,4.05,13.18,0,215,8.72,10.14,69.4,391.43,14.94,41.36,65.9,0,4.79,496.54,0,0,35.63,0.84,0.56,198.79,0,0,46.16,0,5.89
 48-58,1.92,0,0,0.4,282.93,0,0,60.76,1.15,65.16,8.63,89.78,8.97,8.39,3.2,8.54,20.58,0.97,2.66,10.17,1.28,247.19,16.37,4.85,31.08,313.6,14.33,30.66,51.28,4.77,1.02,293.26,0,0,7.23,7.99,0,173.57,0,2.45,41.96,0.9,3.58
 60-70,0,0,1.99,0,273.31,0,0,197.46,0.6,40.39,15.07,141.4,13.16,6.65,1.85,12.62,5.86,0,5.69,9.55,0,357.53,15.56,21.37,25.28,316.53,12.25,30.63,34.85,0,1.79,399.78,0,0,20.26,0,0,235.87,0,4.67,17.42,4.92,0
 72-82,0,0,4.59,0.56,233.86,0,0,301.78,1.92,35.97,7.19,281.44,22.02,5.39,5.57,7.56,7.5,0.63,14.02,4.69,0,386.64,22.59,11.45,26.42,348.03,4.24,52.62,50.85,0,3.89,350.21,0,0,17.43,0,0,177.12,2.03,7.61,34.48,16.22,11.42
 84-94,0.62,0,10.84,0.57,329.98,27.28,0,221.63,0.69,84.83,12.68,186.34,33.63,1.9,6.97,15.28,15.95,0,9.66,6.21,0,353.76,31.79,12.69,22.38,270.7,9.33,99.78,67.56,0,2.47,818.26,0,0,40.7,0,0,127.16,7.27,14.49,33.38,22.22,8.3
 96-106,0,0,6.54,0.71,521.11,31.91,0,198.89,0,104.21,11.51,421.41,69.53,2.12,4.49,11.4,21.23,0.77,34.57,61.03,0,384.7,43.97,12.41,17.43,360.51,5.71,121.67,96.71,0,4.09,829.76,0,0,37.97,0,0,79.93,4.65,9.29,33.28,20.46,15.01
108-118,0,0,9.23,1.64,743.13,8.02,5.7,249.9,1.21,169.91,5.78,422.64,127.07,0,16.21,16.92,37.82,3.38,31.86,71.63,0.52,369.4,54.68,29.92,17.12,409.45,6.13,105.94,112.09,0,21.41,770.55,0,0,61.93,0.69,0,65.64,23.31,13.24,56.06,20.52,22.15
120,0,0,23.37,2.94,833.07,0,0,222.83,0,125.92,7.11,594.24,103.9,0,9.22,42.68,18.8,3.31,3.67,78.75,0,361.95,20.17,26.01,29.6,395.16,14.67,148.83,89.89,0,22.77,669.27,0,0,43.41,0,0,58.35,19.1,0,25.3,20.61,3.64
