stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,57.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,76.39,0,6.76,0,0,74.42,0,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,0,0,627.35,31.03,0,0,162.13,0,0,4.57,0,0,0,0,0,0,0,0,0,0
 10-12,0,101.83,0,75.08,0,0,120.62,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,1666.21,29.29,0,0,675.06,0,0,0,3.96,64.44,0,0,3.51,0,0,0,0,0
 14-21,0,0,0.8,8.4,106.81,33.77,33.48,0,0,0,40.77,5.49,0,2.28,0,0.81,0,0,0,0,54.15,0,0,94.1,1472.95,20.46,9.1,3.48,16.95,0,5.79,1.44,152.55,2.94,17.48,316.19,651.69,0,0,3.06,0,0
 24-34,0,0,2.32,5.11,60.04,2,149.29,0,0.62,6.31,118.75,2.92,0,2.8,0,3.61,0.7,2.89,0.96,0,182.48,0.68,0.81,165.23,6869.43,21.52,19.59,21.83,0,0.99,5.65,0,1.55,2.46,6.26,96.55,1309.64,0,0,16.46,0,2.02
 36-46,0,0,1.35,0.72,31.01,2.43,471.93,1.21,8.21,23.94,580.66,1.17,0.59,3.79,0,15.8,7.83,2.57,7,0,391.6,0.56,20.52,155.61,10889.43,24.12,16.76,22.95,0,2.1,9.61,0.68,1.82,2.18,4.41,0.74,2577.61,0,3.78,6.54,0,15.18
 48-58,0.39,0,0.53,0,37.65,1.52,614.41,7.04,8.52,25.86,860.62,1.27,0,3.29,3.16,19.56,0,5.62,1.42,4.19,510.89,0,17.74,100.45,4943.83,7.32,11.98,30.73,0,1.52,3.1,1.63,0,0,9.21,0,1442.31,0,4.34,2.07,0.78,4.22
 60-70,0,0,2.59,0,30.21,0,899.84,4.61,15.24,41.21,967.75,10.69,2.38,0.7,1.62,4.66,0.89,9.44,0.87,0,1142.76,0,34.14,92.28,3994.39,1.91,3.63,19.87,0,12.54,3.17,0,0,3.63,7.96,0,763,0,13.77,9.06,11.22,5.91
 72-82,0,0,3.73,0,20.02,5.73,738.75,1.51,3.76,34.27,522,3.09,0,4.47,2.33,4.02,0,7.48,2.72,0,1265.49,1.79,42.1,64.68,2493.68,3.03,5.16,46.63,0,9.51,2.55,0,0,2.92,0,0,265.91,0.67,36.73,8.66,33.42,27.73
 84-94,0,0,1.19,0,42.84,0,821.01,4.9,6.6,29.07,513.27,4.42,0,0.97,4.78,4.36,2.74,3.44,2.38,0,1329.05,3.16,76.46,81.65,2059.61,4.27,3.78,39.69,0,0.77,11.07,0,0,2.09,2.13,0,264.23,2.74,38.16,14.38,37.49,13.19
 96-106,0,0,0,0,24.84,10.35,494.8,0.79,4.12,35.1,376.37,4.63,0,9.04,8.72,5.55,4.7,5.77,4.79,0,955.96,0,27.85,28.77,1426.63,6.23,6.29,45.04,0,11.44,3.43,3.39,0,1.14,0,0,91.2,0.66,12.41,12.89,39.3,3.4
108-118,0,0,0.79,0,47.02,4.49,539.51,5.3,10.57,26.51,359.49,5.43,0,1.8,11.65,2.23,1.21,10.91,4.38,0,1186.73,0,41.85,36.09,2023.5,4.64,11.9,75.92,0,9.68,3.31,0,0,3.54,0.5,0,43.65,2.39,19.16,9.95,21.32,2.03
120,0,0,0,0,37.01,10.19,489.78,5.65,5.96,13.86,649.77,11.25,0,2.11,23.01,9.21,0,6.2,1.89,0,997.61,1.05,73.52,17.49,2398.03,10.34,0,36.6,0,0,5.44,0,0,0,0,0,102.33,2.82,40.02,50.07,29.01,13.95
