stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,187.45,2221.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.93,0,0,0,0,0,0,0,0,0,0,0
  5-6,117.23,2548.74,0,10.71,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,87.67,7.94,0,0,29.7,0,30.37,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.72,17.43,0,56.14,0,0,0,52.19,0,0,0,0,0,40.84,0,0,0,0,0,0,0,0,0,0,0,556.1,10.33,0,0,228.08,0,0,6.96,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.01,0,8.41,0,15.91,0,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.35,16.1,0,0,108.4,0,0,34.26,0,25.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.69,95.22,19.86,0,42.73,0,0.95,0,11.04,6.92,1,1.15,1.75,0.97,0,0,29.96,12.54,51.43,0,0,32.85,355,2.93,0,3.14,9.02,0,23.38,0,60.08,6.83,5.54,41.36,102.92,0,0,26.72,0,5.03
 24-34,0.88,0,0.84,2.42,54.38,4.43,0,58.03,0,2.11,0.69,15.85,3.37,0,1.8,19.27,11.13,15.32,0.72,28.89,10.98,85.22,1.44,0.82,44.19,378.24,5.41,0.74,4.32,0,0,102.7,0,0.95,27.69,5.55,11.43,87.57,0,0,65.4,0,30.08
 36-46,0,0,0,0,38.9,0,0,30.8,0,6.27,1.98,24.32,2.94,0.7,3.34,22.14,3.98,0,0,12.32,24.79,62.26,0.95,9.36,17.68,203.75,0.67,0.6,0.57,0,0,73.85,0,0,17.51,0,0,59.92,0,0,35.06,0,26.99
 48-58,0,0,0,0,10.97,0,0,33.43,0.41,3.23,4.75,38.06,1.99,0,1.92,21.21,11.4,3.85,1.56,6.85,7.14,73.13,0,1.82,25.08,95.52,1.82,0,1.06,0,0,46.25,0,0,9.38,0.91,0,28.74,0,0,16.07,0,40.06
 60-70,0,0,0,0,21.17,0,0,45.94,1.52,6.4,4.55,31.92,10.61,0,1.38,17.34,4.18,1.63,0.72,12.08,0,79.37,0,1.4,9.71,70.67,2.55,1.02,2.14,0,0.71,49.96,0,0,24.12,0,0,9.12,0,0,26.22,0,34.75
 72-82,0,0,0,0,12.52,6.14,0,27.47,1.43,2.28,3.68,79.91,10.02,0,0.51,23.95,2.66,2.43,0,32.02,7.47,119.53,0.58,4.54,16.12,65.31,0,0,3.36,0,1.54,16.16,0,0,20.2,0,0,0.92,0.87,1.41,17.25,0,23.56
 84-94,0,0,0,1.82,48.5,0.64,1.24,40.88,0,20.72,5.52,63.51,42.45,0,5.38,40.46,7.54,12.12,2.37,58.17,2.48,114.36,1.79,2.1,5.72,43.87,3.93,0,5.69,0,0,90.47,0,0,29.53,0.61,0,0.71,3.14,4.19,28.3,2.13,11.52
 96-106,0,0,1.92,0,13.76,8.61,0,38.23,3.95,2.45,8.16,48.25,41.63,0,2.47,29.34,8.94,3.42,2.67,88.35,9.98,87.41,1.22,3.5,10.55,53.84,0,2.47,3.09,0,0,73.73,0,0,16.32,0,0,7.51,0,1.16,36.77,0.59,43.88
108-118,0,0,1.59,0.74,33.69,2.83,3.76,58.84,1.43,7.6,1.77,61.03,51.11,0,0,28.71,12.79,11.61,1.35,188.61,5.56,114.15,4.62,2,5.56,83.9,0.44,0,2.9,0,1.96,53.63,0,0,18.12,0,0,3.11,2.77,0.57,33.75,1.21,16.25
120,0,0,0,0,59,5.8,0,27.51,0,4.23,1.67,101.29,49.83,0,0,46.99,3.87,12.42,1.12,101.45,1.6,56.82,0,8.72,4.16,77.83,0,1.26,2.49,0,0,69.16,0,0,33.11,0,0,15.97,0,0,37.8,0,0
