stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,198,2910.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,0,0,0,0,0,0,0,0,0,0
  5-6,167.93,2354.9,0,0,0,0,0,0,0,0,0,0,0,25.08,0,0,0,0,0,0,0,0,0,0,0,39.63,7.94,0,0,36.35,0,26.05,0,0,0,0,0,0,0,0,0,0
  7-9,24.19,0,0,10.92,0,0,0,58.48,0,0,0,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0,656.09,22.33,0,0,112.84,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.95,0,22.16,0,0,0,40.25,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,606.91,57.37,0,0,141.9,0,0,0,42.53,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.56,19.38,9.45,0,11.25,0,0.87,0,2.41,0,3.15,0,0,5.96,0,0,0,0,15.75,0,0,7.91,149.86,3.74,0,2.8,0,0,18.75,11.49,4.6,6.28,11.93,46.01,0,0,1.9,0,0
 24-34,0,0,0,0.82,17.98,0.67,0,40.13,0,0,0,11.8,0,0,2.69,1.95,8.07,0,0,0.75,0.65,38.62,1.29,0,10.56,330.93,2.95,4.78,1.98,0,0,75.44,0,3.7,1.62,0.74,74.75,0,0,24.35,0,2.64
 36-46,0,0,0,0,7.89,0,0,79.63,1.69,1.14,0,8.25,0.57,0,0,0.89,8.1,0,0,0,10.4,48.24,0,1.93,5.35,309.76,1.24,4.4,3.07,0,0,75.62,0,0,1.49,0,48.61,0,0,11.74,0,10.98
 48-58,0,0,0,0,16.69,0.67,0,151.55,7.05,6.78,1.25,25.9,0.38,0,2.45,1.07,1.96,0,0.37,1.58,0.82,92.97,0,1.6,9.77,393.28,0.44,2.37,4.17,0,1.04,62.98,0,0.43,0,0,78.25,0,0,22.85,0,13.23
 60-70,0,0,0,0,25.84,0,0,161.71,1.49,6.66,2.5,60.66,12.13,0,2.12,0.57,0.56,0,0.66,3.13,1.14,81.01,0.73,6.9,4.31,265.14,3.54,2.34,5.18,0,0,65.63,0,0.59,2.41,0,33.1,0,0,5,0,7.48
 72-82,0,0,1.37,0,20.05,3.03,0,188.67,5.17,3.16,4.66,66.93,2.34,0,2.21,1.18,5.12,3.43,5.5,2.83,0,145.93,0.58,3.57,19.17,324.35,3.74,9.98,1.68,0,2.14,53.99,0,1.77,0,0,27.58,5.56,0.87,28.52,0,10.87
 84-94,0,0,0,0,39.08,10.62,11.45,107.98,0,3.46,8.03,47.93,7.41,0,0,3.53,12.43,2.31,0,5.12,24.51,85.35,6.24,15.84,8.49,227.82,3.34,3.75,8.66,0,0,135.45,0,4.83,0,0,25.99,0,4.95,11.37,0,1.33
 96-106,0,0,0.81,0,34.03,16.22,1.39,175.89,0,4.81,3.35,62.47,8.48,0,1.41,7.28,6.46,1.09,4.67,8.5,0.69,66.78,1.11,3.01,5.94,224.19,1.6,8.69,5.42,0,0,75.31,0,0,0,0,13.36,2.94,5.31,28.73,0,2.75
108-118,0,0,3.13,0,38.08,9.57,9.73,162.88,1.78,7.31,3.72,55.03,6.26,0,0.51,3.84,6.49,3.95,1.02,9.02,0.61,91.79,1.9,10.84,7.5,221.68,4.11,8.61,6.21,0,5.04,69.08,0,0,0.49,0,1.85,3.53,3.21,17.64,5.14,10.14
120,0,0,0,1.66,38.1,5.21,2.36,140.77,0,22.76,0,64.54,11.99,0,10.06,13.43,17.99,3.92,4.13,0,5.95,93.15,1.59,9.08,2.36,230.22,1.42,6.66,3.1,0,0,45.88,0,3.68,1.99,0,21.75,0,0,19.48,4.27,0
