stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,143.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.95,79.03,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.19,0,0,0,0,0,0,0,0,0,0
  7-9,10.04,0,0,0,0,0,0,30.4,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,56.12,8.85,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,8.82,0,0,0,0,0,26.54,0,0,0,0,0,0,0,0,0,0,0,170.09,0,0,0,20.48,0,0,0,6.77,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,1.54,12.25,3.51,0,11.11,0,0,0,0.83,0.85,0,0,0,1.89,0,0,0,0,14.71,0,0,10.28,44.94,1.15,1.84,0,0,0,4.49,7.88,1.76,0.95,40.22,19.77,0,0,6.16,0,0
 24-34,0.88,0,2.32,0.61,4.09,0.67,0,14.52,2.78,1.31,0,1.18,0,0,6.1,0,1.43,0,0,6.69,0,48.82,4.16,1.21,18.77,94.05,0,1.53,3.45,0,0,26.32,0,7.24,4.41,3.42,27.32,0,0,6.54,0,0
 36-46,0,0,0,0,38.22,0,0,25.08,18.78,0,0,1.68,0.59,0,4.59,0,0,0.86,1.86,0,2.45,75.58,0,10.35,16.79,166.21,0,6.34,1.04,0,0,17.04,0,6.67,6.12,0,45.43,0,0,5.05,0,5.47
 48-58,0,0,0,0,24.75,0,0,46.61,14.06,8.69,3.55,11.29,0.97,0,1.24,0,0.46,1.01,1.7,0,0.38,105.92,0,9.42,13.76,200.05,7,8.14,4.98,0,0,57.68,0,7.29,5.61,0,31.07,0,0.95,11.06,0,16.11
 60-70,0,0,0.89,0,59.45,2.5,0,64.46,23.4,13.72,4.69,63.14,1.39,0,0,0,8.65,3.61,3.51,1.2,5.63,220.8,0,5.99,16.11,300.45,1.13,2.2,2.98,0,1.21,62.17,0,1.06,4.82,0,50.2,0,1.62,9.53,0.72,28.32
 72-82,0,0,2.16,0,42.51,1.09,0.76,129.32,10.67,10.22,17.38,162.14,5.17,0,2.39,8.05,2.95,3.54,9.52,5.43,4.1,437.09,1.49,11.06,40.21,323.55,0,9.92,10.11,0,0,60.31,0,8.92,3.63,0,28.23,2.98,12.07,41.64,15.5,25.17
 84-94,0,0,0,1,82.62,5.16,0,93.07,14.2,12.99,0.8,147.61,20.51,0,4.19,2.56,0,14.27,12.82,6.85,12.66,395.78,7.17,21.4,29.69,245.28,4.25,11.9,7.59,0,13.17,109.48,0,17.31,1.17,0,21.09,1.49,6.61,46.07,14.41,8.91
 96-106,0,0,6.86,0,77.68,29.82,1.29,99.23,48.57,13.49,7.28,249.24,19.74,0,8.89,4.4,8.5,8.11,4.8,1.43,1.26,404.4,7.07,28.93,44.35,326.91,2.11,8.69,15.74,0,11.41,84.33,0,5.13,1.54,0,10.96,5.96,7.85,62.93,27.68,34.17
108-118,0,0,0.62,0.42,109.02,4.68,19.61,137.88,46.18,38.36,11.43,284.88,19.51,0,7.78,5.31,11.49,13.41,11.09,11.43,9.67,518.59,0.93,12.9,55.97,269.32,1.58,6.44,7.17,0,10.26,123.39,0,13.93,8.94,0,18.06,2.29,5.12,30.56,14.37,30.83
120,0,0,8.31,4.41,160.12,1.53,3.04,181.55,43.28,25.29,0,267.07,19.79,0,24.72,8.45,16.45,13.6,3.47,2.56,16.46,688.39,4.37,54.82,75.89,508.73,15.92,19.58,38.39,0,10.88,113.52,0,11.06,2.35,0,46.22,4.92,8.93,35.11,27.51,22.82
