stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,125.17,1222.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,90.21,1480.38,0,0,0,0,0,0,0,0,0,0,21.16,0,0,0,0,0,0,0,0,0,0,0,123.92,0,0,0,21.29,0,16.84,0,0,0,0,0,0,0,0,0,0,0
  7-9,41.23,29.92,0,143.73,0,0,192.6,0,0,0,0,0,61.8,0,0,0,0,0,0,0,0,0,0,0,1603.26,56.88,0,0,756.88,0,5.34,0,0,13.28,0,0,0,0,0,0,0,0
 10-12,4.89,19.37,0,54.89,0,11.68,133.07,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,1351.27,83.99,0,0,475.44,0,0,3.78,3.96,39.52,0,3.24,0,0,0,0,0,0
 14-21,0,0,0,3.3,65.01,15.1,16.74,0,0,0,11.25,2.6,0,4.43,0,2.52,0,0,0,2.48,26.21,0,0,13.84,372.12,17.19,0,2.05,12,0,7.2,0,57.32,5.06,0.99,60.72,143.76,0,0,2.38,0,0
 24-34,0,0,0.96,2.72,36.92,1.76,72.85,0,5.8,0,19.22,2.86,0,4.35,0.73,0,2.91,1.62,2.01,0,81.47,0,3.65,32.85,1219.6,3.74,6.57,10.44,0,0,14.77,0,0,6.27,1.55,12.32,290.36,0,0,39.48,0,8.79
 36-46,0,0,1.68,0,33.6,12.38,140.63,1.3,16.6,3.38,72.08,0,0,1.78,17.17,19.28,14.97,1.37,1.07,3.38,104.99,1.19,2.87,37.74,1988.16,3.49,4.22,3.83,0,7.92,47.43,0,0,1.4,8.2,0,425.33,0,0,15.88,0.78,3.03
 48-58,0,0,0,0,48.98,3.36,380.4,2.25,1.2,4.34,119.85,0,5.67,2.89,15.47,11.64,0.43,5.05,0,16,119.41,1.27,3.21,14.15,2080.64,7.47,3.74,7.25,3.66,1.15,10.76,0,0,4.51,2.88,0,454.85,0,0,12.3,0,12.95
 60-70,0,0,1.1,0,34.06,0.83,843.57,5.8,10.54,7.17,131.43,3.24,0,2.85,4.74,0,2.29,2.17,0,1.45,185.16,2.99,14.78,12.1,2965.91,13.85,13.52,7.87,0,2.74,33.5,0,0,1.95,5.57,0,441.74,0,2.13,14.88,0,9.58
 72-82,0,0,2.26,0,21.57,20.72,905.2,2.8,16.84,9.61,158.97,0.56,0,2.13,1.54,8.3,3.02,0.72,5.89,0.99,195,1.23,5.76,24.24,2495.68,4.01,5.43,14.68,0,4.13,14.82,0,0,3.04,0,0,300.31,0,6.78,29.83,6.27,37.72
 84-94,0,0,0.73,0,45.77,27.84,697.94,0,13.17,5.67,135.55,4.58,0.66,4.28,14.79,7.55,9.04,0,15.84,35.91,187.93,6.72,13.04,15.06,1798.38,7.66,1.89,18.4,0,3.87,43.69,0,0,8.4,1.16,0,223.71,2.69,9.3,23.83,1.78,14.87
 96-106,0,0,0.81,0,59.06,13.94,627.72,0.64,8.73,3.06,123.05,4.1,0,3.35,15.36,10.19,0.79,1.7,5.57,2.1,150.83,7.92,4.7,17.7,1452.6,0.81,3.56,10.62,0,9.9,40.53,0,0,3.01,4.11,0,62.34,1.97,5.3,28.08,6.66,12.02
108-118,0,0,1.77,0,72.07,23.09,600.05,1.66,22.58,6.27,122.37,6.31,0,10.48,9.36,6.09,7.56,4.95,15.81,8.56,205.53,0.6,8.07,17.62,2008.42,3.12,9.85,8.49,0,0.92,21.12,0.79,0,1.47,1.2,0,84.99,1.78,2.41,29.73,4.85,6.55
120,0,0,0,0,95.67,39.08,470.36,5.49,21.8,1.49,179.41,20.58,0,0,26.96,7.21,5.74,0,6.04,0,223.57,1.56,5.94,24.9,3401.89,16.41,4.01,23.85,0,0,29.75,2.5,1.12,7.78,2.33,0,144.35,0,3.76,91.06,8.85,0
