stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,43.71,154.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.22,487.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,24.91,10,0,13.63,0,0,0,9.83,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,322.27,17.05,0,0,108.14,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.43,0,62.27,0,14.15,0,38.61,0,0,0,0,0,16.62,0,0,0,0,0,0,0,0,0,0,0,597.37,46.29,0,0,191.91,0,3.1,6.03,9.11,52.67,0,6.05,0,0,0,0,0,0
 14-21,0,0,0,3.09,86.63,32.28,0,115.55,0,0,0,61.24,2.99,5.65,3.27,0,140.72,0,0,1.72,2.82,112.49,20.62,0,122.56,1355.93,116.48,0.84,5.32,27.22,0,3.37,3.92,109.06,17.52,98.23,200.21,458.35,0,0,30.58,0,16.18
 24-34,0.88,0,1.81,3.05,85.45,10.65,0,193.85,1.68,11.86,7.15,92.04,0.64,4.95,30.65,4.52,462.26,13.34,2.44,4.82,3.96,289.29,62.02,0,179.78,2392.21,27.77,3.98,3.97,0,1.14,11.42,0,5.05,69.78,18.52,71.81,589.76,0,0,134.48,0,29.48
 36-46,0,0,1.72,0,86.34,0,0,234.62,1.38,18.75,21.17,155.71,2.11,0,46.61,4.49,329.97,5.18,0,1.44,17.63,374.52,42.01,22.61,91.7,1418.38,10.27,8.75,10.29,0,0,18.68,1.54,2.14,71.33,30.74,3.37,465.44,0,1.25,86.88,0.78,24.49
 48-58,1.15,0,0,0,105.41,8,0,346.74,11,26.05,37.07,236.95,1.57,1.46,32.38,3.23,197.35,4.28,4.07,12.96,10.31,497.47,32.38,17.73,87.78,853.86,2.09,5.15,11.74,0,1.01,23.59,0,0,57.96,19.53,0,335.43,0,0,57.35,0.5,51.83
 60-70,0,0,1.59,0,107.35,0,0,372.93,10.99,41.25,46.48,369.8,12.21,0,10.16,17.5,181.11,11.96,1.55,12.13,17.37,558.59,18.73,20.31,61.29,507.57,13.03,5.27,22.13,0,1.74,19.7,0.64,0,56.85,8.57,0,124.58,0,13.04,58.99,1.46,32.94
 72-82,0,0,1.14,0,76.53,9.31,3.47,320.74,8.57,18.68,103.73,442.66,9.1,0,40.76,7.77,251.64,31.84,6.2,22.03,4.26,750.33,18.36,29.44,75.54,495.69,0.52,4.42,11.16,0,7.4,5.93,0.56,0,75.97,22.98,0,80.68,3.1,17.81,56.58,21.85,23.32
 84-94,0,0,4.99,0,118.76,9.55,5.85,291.41,8.63,18.7,49.72,367.71,8.92,2.33,30.61,12.26,413.15,30.36,6.82,93.93,17.84,627.05,11.65,43.3,66.04,340.03,5.28,13.63,25.22,0,6.84,16.25,0,0,143.3,25.31,0,72.4,1.71,17.72,58.87,22.77,51.55
 96-106,0,0,1.95,0.6,122.85,2.15,0,226.17,9.91,9.95,40.95,394.64,17.89,0,37.77,10.28,440.65,25.19,5.86,75.52,4.61,554.2,14.77,19.58,54.75,431.63,5.33,5.69,23.86,0,17.49,15.81,1.97,0,116.55,17.97,0,77.75,7.6,11.55,60.87,13.55,77.54
108-118,0,0,0,3.69,134.59,18.34,17.41,291.6,10.51,22.83,63.67,478.23,20.34,0,18.61,15.16,492.24,30.69,8.73,92.68,24.41,705.2,18.81,25.29,80.18,730.55,6.32,8.17,55.16,0,24.1,4.15,1.22,0,134.25,21.59,0,33.44,0.99,7.08,82.65,27.61,25.65
120,1.19,0,1.73,0,80.98,32.35,0,255.75,2.16,18.74,86.8,502.73,35.55,0,45.97,48.79,270.58,29.45,9.49,69.67,3.15,550.3,16.43,26.86,43.36,992.63,5.4,20.64,75.09,0,9.67,24.97,0,0,91.27,2.81,0,68.31,0,39.9,71.31,32.33,8.56
