stage,blastomeres,eye,glial,mesenchyme,mural_cell,neural,periderm,spinal_cord,xanthophores
  3-4,47.61,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,1.85,0,0,0
 24-34,0,0,0,0,0,4.4,0,0.89,0
 36-46,0,1.07,0,0,0,1.04,0.64,0,0
 48-58,0,1.62,0,0,0,1.44,0,1.22,0
 60-70,0,1.29,0,0,0,1.3,0,0,0
 72-82,0,0,0,1.11,2.13,10.11,0,3.33,0
 96-106,0,0,0,0,0,8.66,0,0,0
108-118,0,0,2.37,0.82,0,0.71,0,3.13,0.48
