stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.76,182.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57,0,0,0,0,0,0,0,0,0,0
  5-6,6.98,175.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0
  7-9,4.02,0,0,0,0,0,0,6.32,0,0,0,0,0,17.44,0,0,0,0,0,0,0,0,0,0,0,58.57,0,0,0,24.61,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.24,0,0,0,3.47,0,0,0,0,0,17.84,0,0,0,0,0,0,0,0,0,0,0,56,12.35,0,0,33.02,0,0,0,16.2,0,0,0,0,0,0,0,0
 14-21,0.93,0,0,7.71,213.6,39.35,0,18.52,0,2,0,1.69,7.3,6.93,11.08,4.42,6.6,0,0,0,0,88.54,3.93,0,64.12,88.38,34.47,0,7.48,16.83,0,11.73,29.35,7.79,1.45,60.38,71.92,0,0,17.62,0,0
 24-34,0,0,0.66,3.1,29.28,2.09,0,18.2,0,5.62,1.88,0,1.33,0,1.99,5.62,10.62,0.85,0,2.9,0.98,15.34,10.73,0,17.05,45.48,8.58,3.69,5.83,0,0,67.48,0,4.42,0.88,9.61,23.69,0,0,10.81,0,0.63
 36-46,0,0,0,1.18,35.59,0,0,12.18,0,9.45,3.66,5.04,0,0,3.27,16.8,2.09,0,4.11,0,4.94,45.09,4.74,0.71,11.97,97.51,15.08,3.26,6.12,0,0,64.21,0,2.61,0,1.34,13.06,0,0,18.84,0,0.98
 48-58,0,0,0,1.75,28.32,0.82,0,19.37,2.22,15.85,3.38,16.54,3.8,1.51,6.66,14.29,18.98,4.74,2.7,0,0,77.11,6.84,2.57,6.23,75.67,1.51,0.5,2.9,0,0,70.2,0,2.74,2.99,0,21.53,0,1.01,10.75,0,6.57
 60-70,0,0,0,2.79,32.79,2.13,0,43.6,1.34,24.51,17.28,22.61,5.9,0.97,3.05,22.17,2.21,0.64,4.13,0,6.98,179.8,11.46,14.06,9.54,95.26,9.89,1.43,7.36,0,1.46,59.64,0,1.82,0,0,28.5,3.44,1.95,21.4,1.92,12.59
 72-82,0,0,2.46,0,25.99,59.62,0,41.15,0.5,5.3,14.51,19.81,7.87,2.36,4.49,22.26,3.25,5.1,6.28,3.49,0,148,8.03,9.77,8.08,61.26,1.75,2.47,8.19,0,1.06,52.52,0,1.08,0,0,20.5,0.53,2.32,23.79,6.64,11.74
 84-94,0,0,0.81,0,57.82,44.81,0,41.09,8.84,14.88,3.05,18.64,11.64,0.66,6.42,28.13,7.15,13.21,8.66,1.17,14.77,183.58,14.71,9.86,9.08,92.16,3.93,0,11.28,0,0.57,163.1,0,2.68,0,0,17.62,16.61,6.15,26.89,12.29,11.15
 96-106,0,0,2.73,0,64.41,51.35,2.48,49.93,1.53,29.96,13.26,23.86,24.07,0,2.64,39.08,13.63,5.09,6.01,1.82,2.25,163.55,12.72,4.04,14.99,109.36,2.88,5.68,9.55,0,9.02,176.7,0,5.32,1.24,0,5.64,4.64,6.88,32.42,8.72,2.63
108-118,0,0,2.85,0.49,86.23,12.77,5.1,42.51,1.46,23.8,6.41,47.67,16.77,0,2.17,48.29,18.8,8.7,7.95,2.72,8.95,196.98,20.14,10.17,6.61,140.63,5.31,2.25,12.43,0,10.95,146.85,0,3.88,0.98,0,19.65,17.01,6.73,27.93,8.4,26.74
120,0,0,0,0,111.39,19.6,0,52.85,0,21.49,1.6,34.45,31.74,0,0,70.11,10.72,0,3.65,0,1.51,203.59,44.2,2.18,18.84,89.59,4.34,0,5.86,0,9.62,188.55,0,1.12,0,0,0,12.19,16.6,17.68,7.9,21.49
