stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,36.61,832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77,0,0,0,0,0,0,0,0,0,0
  5-6,54.54,334.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,0,0,0,0,0,16.83,0,0,0,0,0,0,0,0,0,0
  7-9,9.27,0,0,9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.52,0,0,0,44.27,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32,0,0,0,25.93,0,0,4.56,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,0,20.32,4.88,0,14.04,0,0,0,0,1.25,0,11.13,0,0,0,0,0,0,68.86,0,0,30.52,164.54,29.5,0,2.14,2.03,0,2.34,1.91,0,0,3.69,58.41,0,0,1.94,0,0
 24-34,0,0,1.37,0.7,41.22,3.92,0,24.11,0,0,0,2.42,0.77,0,37.84,0,0,0,0,2.79,0,182.74,0,0,33.17,2417.46,13.15,8.82,16.71,0,0,3.56,0,0,0,0,463.38,0,0,2.32,0,0.69
 36-46,0,0,0,1.39,3.61,1.1,0,68.81,0,4.18,0,3.56,2.79,0,12.01,0,0,0,0,1.95,0,156.32,0,16.46,16.49,7710.1,2.06,11.43,56.85,0,0,0.57,0,0,0,0,813.2,0,0,2.35,0,2.96
 48-58,0,0,0,0.42,48.87,0.59,0,546.81,0,2.14,0.87,73.16,3.53,0,11.24,1.36,0,14.44,0.47,32.88,4.5,110.83,0,6.7,35.81,19311.27,23.57,8.79,23.34,0,0.97,4.74,0,0.92,4.34,0,1476.57,0,0.74,6.75,0,14.98
 60-70,0,0,0,0,48.95,4.41,0,1727.55,0,16.94,6.11,136.81,5.4,0,4.3,6.26,0,9.35,2.78,1.06,0,171.53,2.49,0,14.9,27340.87,25.54,0.73,32,0,0,29.12,0,2.82,2.34,0,2492.7,0,0,14.21,2.21,15.56
 72-82,0,0,5.67,0,74.11,6.12,0,2423.81,1.33,3.25,9.48,252.09,5.37,2.07,9.81,13.82,2.18,2.17,18.62,1.61,0,153.73,0,0.7,13.22,32703.33,15.78,4.66,58.87,0,6.01,1.14,0,0,0,0,2397.16,5.35,7.44,10.33,7.17,16.45
 84-94,0,0,3.07,0,136.3,16.61,0,2146.63,0.74,1.33,5.64,162.47,5.36,0,13.64,13.42,4.36,21.88,11.93,0.57,0,172.08,1.81,14.16,7.14,20725.41,24.01,6.52,102.11,0,9.52,5.33,0,0,0.83,0,1368.25,11.2,1.13,16.91,9.44,2.77
 96-106,0,0,17.32,1.61,125.93,25.52,0,1684.66,0,1.85,11.76,199.72,3.85,0,0,4.74,0,3.8,24.98,20.91,0,99.24,2.38,4.94,2.64,15759.65,18.93,2.55,76.12,0,1.62,18.36,0,1.12,0.64,0,535.25,9.52,3.83,11.35,1.28,19.27
108-118,0,0,9.83,0,111.86,7.56,5.18,1293.07,0,1.33,7.29,169.62,1.67,0,2.51,2.25,5.91,4.54,19.43,1.6,0,81.09,0,0,2.34,15871.97,33.56,14.74,74.51,0,9.8,19.76,0,0,0,0,432.51,2.26,1.63,11.34,3.72,0
120,2.82,0,8.73,1.28,146.98,7,0,1682.3,0,5.27,1.58,226.11,19.27,0,0,26.87,1.65,0,23.08,8.11,0,132.18,2.79,0,5.68,24302.18,52.34,2.28,108.21,0,1.79,14.02,0,0,0,0,576.52,0,0,73.52,8.42,0
