stage,blastomeres,erythrocytes,eye,gut,neural,paraxial_mesoderm,somites,spinal_cord,vasculature
  5-6,7,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,3.55,0,0,0
 10-12,0,0,0,0,20.78,4,0,0,0
 14-21,0,0,0,0,0,0,1.96,5.03,0
 36-46,0,0,0,0,1.59,0,0,0,0
 48-58,0,0,0,0,0.42,0,0,0.61,0
 60-70,0,0,0,0,0.75,0,0,0,1.54
 72-82,0,0,0,0,2.6,0,0,0,0
 84-94,0,1.4,1.73,0,0,0,0,0,0
 96-106,0,0,0,2.66,0,0,0,0,0
