stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,24.41,942.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,349.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,0,0,0,0,0,8.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.64,0,0,12.35,0,0,0,68.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.12,0,0,0,96.54,0,5.34,21.62,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.35,0,26.5,0,0,0,78.64,0,0,0,0,0,9.43,0,0,0,0,0,0,0,0,0,0,0,478.75,0,0,0,126.72,0,0,0,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.9,8.03,26.29,0,10.78,0,0,0,9.85,0,0,0.92,0,3.45,0,0.93,0,0.89,3.82,0,0,2.73,192.66,0,0,0,1.09,0,10.06,0,3.16,1.56,0.8,3,77.41,0,0,4.96,0,0
 24-34,0,0,0,0,14.33,0,0,14.54,0,0,0,14.78,0,0,3.28,0,14.15,0,4.45,2.32,0,12.86,1,0.69,5.18,739.92,0,17.48,2.61,0,0,28.62,0,0,0.75,2.1,0.72,165.27,0,0,23.66,0,0
 36-46,0,0,0.98,0,7.02,9.69,0,30.8,2.07,0,0,110.32,0,0.76,1.48,0,2.25,0.74,1.29,0,1.12,33.98,0.59,2.39,4.92,1074.55,0.84,15.23,1.46,0,0,27.71,0,0,1.75,3.6,0,313.25,0,0,36.68,0,6.08
 48-58,0,0,0,0,8.49,0,0,82.44,7.57,1.27,0.45,211.41,0,0,5.58,0.47,7.29,0,5.68,0,5.89,32.59,3.31,1.15,5.17,580.22,0,11.14,4.67,0,0,35.56,0,0,2.4,2.58,0,186.86,0,0,27.85,0,19.45
 60-70,0,0,0,0,6.89,0,0,75.67,5.84,5.64,5.14,198.51,5.84,0,2.8,6.03,0,1.23,2.23,0,0,62.63,1.68,1.68,9.04,479.84,0,13.55,8.26,0,0,30.08,0,0,2.65,9.8,0,61.2,0.81,2.97,13.51,0,18.03
 72-82,0,0,0.62,0,15.69,1.02,0,81.95,0.59,16.34,2.84,183.41,7.33,0,3.98,3.41,1.17,3.3,9.37,0,0.5,88.24,0,21.24,8.81,481.98,0,10.72,4.38,0,3.8,17.78,0,0,2.01,1.07,0,22.91,7.42,1.63,35.99,4.02,1.14
 84-94,0,0,1.89,0,36.84,2.9,2.35,104.88,1.52,3.83,0,96.75,7.56,0,1.66,12.97,8.27,2.6,9.43,2.89,10.01,70.27,1.19,10.73,5.64,275.68,0,12.19,12.12,0,10.56,14.57,0,0,5.81,6.27,0,21.03,10.97,3.09,40.9,4.78,1.75
 96-106,0,0,2.79,0,22.31,25.34,0,60.19,4.45,3.22,1.21,103.01,23.76,1.32,9.59,5.7,8.61,1.42,8.82,1.36,4.07,67.47,8.01,4.75,7.54,336.52,0,30.7,20.61,0,1.36,20.46,0,0,7.01,11.4,0,6.67,12.34,8.84,39.83,2.67,0
108-118,0,0,1.06,0.46,33.62,5.64,0,96.47,3.25,5.42,0.62,108.14,18.79,0,4.15,11.72,15.98,7.76,13.58,7.87,11.48,98.47,8.93,14.93,7.4,346.33,0.77,7.75,10.7,0,7.83,34,0,0,8.71,5.57,0,16.49,33.45,2.82,29.05,7.97,7.93
120,0,0,4.95,0,21.46,0,0,114.38,1.61,13.21,15.95,124.47,26,0,6.58,2.9,14.37,3.49,8.69,1.28,0,104.7,2.44,0,9.51,410.55,0,39.96,6,0,17.73,17.02,0,0,8.75,2.33,0,7.95,9.72,4.75,49.17,12.53,4.37
