stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,195.7,1796.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.6,1626.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.81,0,0,0,16.92,0,124.03,0,0,0,0,0,0,0,0,0,0,0
  7-9,32.6,38.08,0,41.84,0,0,76.72,0,0,0,0,0,30.79,0,0,0,0,0,0,0,0,0,0,0,900.08,51.83,0,0,301.48,0,13.25,24.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.52,0,159.2,0,5.53,120.68,0,0,0,0,0,34.11,0,0,0,0,0,0,0,0,0,0,0,2003.92,149.98,0,0,468.2,0,0,0,0,91.99,0,0,3.51,0,0,0,0,0
 14-21,0,0,6.94,18.1,252.67,61.5,49.53,0,2.51,0,56.97,14.64,5.04,1.82,0.99,17.94,2.07,0.93,0,27.66,94.54,1.02,0,59.83,715.98,133.8,2.45,23.42,28.63,0,63.97,9.64,84.61,68.57,17.32,77.83,362.6,0,0,9.58,0,3.86
 24-34,0,0,2.85,3.15,40.62,4.65,91.07,0,6.46,5.44,79.65,2.21,0.81,6.17,6.13,21.58,0,7.8,5.87,17.53,110.55,0.68,0,55.08,1085.99,28.44,16.69,17.57,0,0,67.99,0,0.93,37.44,1.01,14.09,315.87,0,0,64.9,0,14.31
 36-46,0,0,0,0,25.26,1.37,186.09,0,6.79,6.53,168.03,1.28,0,9.27,0.64,1.91,1.86,12.92,2.12,11.05,134.14,2.47,2.31,54.04,941.98,6.43,9.56,8.24,0,0.97,96.99,0,0,17.03,0.58,0.69,320.52,0,0.85,28.05,0,27.3
 48-58,0.97,0,0,0,20.3,0,326.07,0.98,11.1,10.84,376.72,0,0,10.22,8.22,11.54,6.26,16.74,1.73,10.44,212.91,1.32,10.02,39.05,403.98,3.46,4.38,19.84,0,0.45,108.96,0,0,5.2,0,0,330.34,0,1.54,43.33,0,35.31
 60-70,0,0,0,0,33.96,4.2,255.36,2.5,16.35,12.97,522.27,2.95,0.66,3.86,5.56,4.38,17.78,8.17,9.98,2.22,276.8,2.78,17.4,18.3,222.27,3.14,9.47,12.6,0,4.8,139.56,0,0,8.95,0,0,150.41,0.61,4.7,25.53,1.25,42
 72-82,0,0,4.47,0,31.72,13.5,158.56,0.51,17.19,15.12,437.53,13.15,0,14.51,11.79,11.59,15.91,11.75,4.36,0.62,384.6,7.74,12.66,28.69,172.29,0.69,15.28,28.02,0,2.66,100.67,0,0,3.21,0,0,50.68,6.55,11.83,46.73,10.52,32.79
 84-94,0,0,4.68,1.01,61.3,23.71,165.78,1.27,10.32,19.94,374.39,32.52,0.76,4.68,20.4,27.1,23.58,22.56,4.76,11.42,266.1,4.64,22.66,26.67,143.35,9.93,23.22,39.08,0,1.53,360.63,0,0,12.82,1.17,0,62.52,7.72,11.52,22.6,6.56,14.9
 96-106,0,0,9.53,0,96.5,26.63,128.71,2.88,13.15,13.73,286.32,39.41,0,11.71,19.14,26.53,21.24,24.56,15.03,0,251.27,16.32,12.14,26.16,132.13,1.52,13.81,44.63,0,4.6,307.92,0,0,5.95,1.46,0,57.08,7.9,9.61,46.6,20.58,41.56
108-118,0,0,4.08,0,78.34,3.2,128.88,4.23,21.92,10.12,295.2,21.92,0,1.73,22.86,19.86,28.13,15.24,13.45,10.89,178.68,15.61,23.27,18.8,145.3,3.01,17.15,16.12,0,0.96,221.73,0,0,9.71,0.49,0,28.34,12.45,10.94,37.07,18.23,18.44
120,0,0,3.95,0,57.04,10.99,70.07,2.14,16.2,23.53,194.57,22.73,0,0,42.12,23.31,15.99,15.07,9.89,1.33,104.36,5.18,1.26,12.76,111.05,5.09,16.73,21.04,0,2.67,150.77,2.5,0,4.11,0,0,16.9,10,8.96,19.49,3.44,6.96
