stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,378.65,7910.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.69,0,0,0,0,0,0,0,0,0,0,0
  5-6,585.39,9909.09,0,12.33,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,374.88,13.91,0,0,89.78,0,147.21,0,0,0,0,0,0,0,0,0,0,0
  7-9,199.76,297.88,0,277.07,0,0,0,879.62,0,0,0,0,0,166.45,0,0,0,0,0,0,0,0,0,0,0,5746.42,151.03,0,0,1973.8,0,11.84,20.16,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,156.29,0,293.89,0,16.56,0,553.32,0,0,0,0,0,56.38,0,0,0,0,0,0,0,0,0,0,0,4179.32,73.07,0,0,1849.27,0,3.07,5.33,10.72,214.46,0,4.89,0,0,0,0,0,0
 14-21,0,0,1.07,20.66,124.06,24.98,0,88.81,0,0.87,0,20.53,10.22,0.98,0,0,5.42,0,0,0,3.33,81.05,0.9,0,43.78,1008.82,10.73,6.58,18.24,13.82,0,10.36,0,144.42,11.24,9.01,131.44,257.7,0,0,7.25,0,0
 24-34,0,0,0,0,27.88,3.95,0,107.79,0,3.88,1.56,14.5,1.72,0,1.85,0,2.75,0,0,3.24,2.42,83.54,0,0,36.32,970,3.42,9.81,16.34,0,0,10.73,0,1.95,9.35,1.62,18.42,262.57,0,0,32.05,0,7.43
 36-46,0,0,0,0.56,17.61,1.1,0,156.96,2.47,7.29,2.42,47.79,0,0,0.71,0,0,8.56,0.66,0,1.89,82.01,0,5.63,23.11,1033.94,0,15.79,1.62,0,0,8.6,0,0,5.2,0,0,265.94,0,0,8.61,0,3.48
 48-58,0,0,0,0,16,0,0,286.3,0,0.45,2.4,96.68,1.93,0,1.81,1.26,0.4,0.44,0.44,7.86,0.59,107.31,3.08,3.33,22.55,732.92,4.11,7.41,5.87,0,0,7.35,0,0,0,0,0,164.86,0,0.89,9.78,0,0
 60-70,0,0,0,0,15.28,0,0,268.33,4.18,0,4.36,102.16,0,0,0,0,0,1.09,15.94,0.87,0,149.54,0,4.14,13.17,357.14,0,0.6,2.41,0,0,8.41,0,0,0.73,0,0,96.16,2.18,0.57,6.25,1.92,5.58
 72-82,0,0,0.5,0,17.8,7.33,0,238.13,0,0.62,9.33,100.3,2.43,0,0,4.82,1.21,4.53,1.93,0,1.18,160.05,2.13,7.02,15.11,363.74,3.61,9.45,11.84,0,2.2,7.2,0,0,4.18,0,0,42.59,0.62,4.64,6.55,3.5,0.99
 84-94,0,0,0,0,17.45,7.36,0,198.66,0,2.25,14.88,77.83,0.66,0.91,1.78,0.73,2.5,2.95,2.92,3.1,0,142.85,5.3,4.54,12.56,258.41,2.63,6.16,8.35,3.85,5.56,30.14,0,0,2.13,0,0,21.83,1.35,2.71,8.15,8.12,6.84
 96-106,0,0,0,0,9.22,15.91,0,191.53,8.65,1,3.16,60.48,2.61,0,3.79,2.27,2.14,2.73,5.56,0,0,89.09,1.34,4.85,7.83,201.81,0,4.12,6.4,0,5.59,16.81,0,0,0,0,0,23.06,1.83,0,9.07,2.72,0
108-118,0,0,0,0.61,18.47,0.95,0.5,130.13,0,3.6,4.33,70.24,4.42,0,0,0,1.04,1.57,4.64,2.94,1.97,103.1,0,5.68,11.07,257.79,0.41,3.87,11.69,0,0,28.64,0,0,0.59,1.73,0,11.96,2.43,0.96,6.92,5.13,2.33
120,1.19,0,0,0,52.64,24.63,1.6,150.82,4.08,2.21,1.6,172.23,6.22,0,6.67,6.62,4.72,5.46,1.88,0,1.64,124.46,17.7,4.51,25.02,325.35,3.31,5.76,8.31,0,2.67,10.05,0,0,2.39,0,0,36.27,0,0,7.81,2.31,0
