stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.26,38.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.69,0,0,0,0,0,7.36,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.33,101.19,0,11.7,0,0,28.61,0,0,0,0,0,7.96,0,0,0,0,0,0,0,0,0,0,0,75.28,19.97,0,0,2121.67,0,0,0,0,35.85,0,0,0,0,0,0,0,0
 10-12,0,474.04,0,267.61,0,0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.42,43.76,0,0,3577.79,0,0,0,16.85,2640.72,0,27.3,0,0,0,0,0,0
 14-21,0,19.27,0,5.28,32.73,299.7,7.02,0,1.51,0,11.11,3.15,0,0,0,0.81,0,0,0,0,312.81,0,0,339.31,1449.56,1.57,7.63,0.84,112.11,0,0,0,2213.96,492.7,45.21,671.15,1013.6,0,0,9.2,0,0
 24-34,0,0,1.1,0,9.01,7.74,27.13,2.46,5.55,0.78,14.23,0.91,5.54,49.53,0,36.45,0,0,0,6.83,247.2,0,0,294.13,2915.37,0.6,3.54,0,0,0,4.7,0,9.83,3.01,21.04,94.77,406.31,0,0,25.26,0,0
 36-46,0,0,0,0,1.35,0.82,22.21,38.83,1.19,1.08,49.01,0,0,90.79,2.07,1.37,0,0,0,0,349.32,1.26,0,231.59,4544.38,0,0.87,8.17,5.14,0.97,1.97,0,7.05,0.7,4.76,6.71,362.53,0,0,20.99,0,0
 48-58,0,0,0,0,9.17,0.57,111.71,13.45,9.11,12.25,73.87,0,0,45.41,4.37,0,1.17,0,0.48,5.18,513.39,0.53,2.14,310.03,3725.52,2.22,3.08,0.49,0,0,5.25,0,5.4,0.43,12.41,0,365.47,0,0,11.59,0,14.73
 60-70,0,0,0,0,8.58,0,57.03,12.84,1.25,1.96,19.22,3.87,0,20.32,4.79,0,0,0,0,0,489.45,0,2.29,204.65,2086.97,0,0,0,0,0,5.79,0,0,0,10.37,0,82.69,0,0,7.72,0,0
 72-82,0,0,0,0,31.11,5.18,116.14,6.92,3.59,16.26,49.25,0,0,33.18,0,0,0,0,2.33,0,968.59,0,0.76,305.68,1624.8,0,0,1.49,0,0,3.65,0,0,0,8.35,0,35.84,0,1.74,25.59,9.84,11.36
 84-94,0,0,0,0,11.19,9.32,101.6,12.64,0.56,10.91,6.51,0,0,63.65,0,0,3.75,0,0,0,662.57,2.4,1.8,258.05,674.77,0,0,1.67,0,0,1.51,0,0,0,4.02,0,25.41,0,2.38,22.05,5.21,4.6
 96-106,0,0,0,0,15.59,1.03,95.16,4.35,0.76,11.97,28.51,1.66,0,30.07,3.12,0,4.49,1.7,10.96,0,619.9,1.94,5.75,274.66,534.26,0,1.44,1.93,1.2,0,1.21,1.35,0,0,2.49,0,10.23,1.88,0,52.75,12.88,6.48
108-118,0,0,0,0.74,25.78,0.57,76.77,9.6,1.64,12.7,11.31,1.08,0,30.98,3.35,0,0,0.66,2.83,0,770.42,0,0,231.95,802.62,0,1.88,0,0,1.83,1.37,0,0,0,4.43,0,4.88,0,0,38.46,8.03,3.86
120,0,0,0,0,5.96,2.63,66.38,21.99,35.32,10.61,0,0,0,12.93,0,0,0,0,4.36,0,685.37,0,0,191.81,1007.21,0,0,0,0,2.67,0,0,0,1.22,5.92,0,0,2.06,0,26.58,10.04,0
