stage,axial,blastomeres,epidermis,glial,liver,mesenchyme,neural,pronephros
  3-4,9.36,24.07,0,0,0,0,0,0
  5-6,8.91,19.4,0,0,0,0,0,0
 24-34,0,0,0,0,0,0,0,7.41
 36-46,0,0,0,0,0,0,0,3.88
 48-58,0,0,0,0,0,0,0,6.35
 60-70,0,0,0,0,0,0,1.14,15.99
 72-82,0,0,0,0,0,0,6.16,34.52
 84-94,0,0,0,0,3.72,0,1.6,59.13
 96-106,0,0,0.77,0,0,1.41,0,116.88
108-118,0,0,0,0.99,0,0,1.54,59.04
120,0,0,0,0,0,0,2.2,59.35
