stage,erythrocytes,eye,fin_epithelia,mesenchyme,neural,paraxial_mesoderm,periderm,spinal_cord
 10-12,0,0,0,0,0,10.25,0,0
 14-21,0,0,0,0,0,0,2.36,0
 24-34,0,0,0,0,8.43,0,4.94,0.89
 36-46,0,0,0,0,1.79,0,4.7,1.02
 48-58,2.42,0,0,0,6.41,0,7.36,0.64
 60-70,0,0,0,0.71,0,0,0,0
 72-82,7.53,0,0,0,0,0,0.56,0
 84-94,0,2.64,0.68,0,0,0,2.61,0
 96-106,0,0.82,0,0,0,0,10.5,0
108-118,0.95,0,0,0.88,1.06,0,2.36,0
120,0,0,0,0,0,0,1.8,0
