stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,120.61,3463.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,138.93,1596.61,0,0,0,0,0,0,0,0,0,0,11.49,0,0,0,0,0,0,0,0,0,0,0,89.97,0,0,0,24.34,0,26.7,0,0,0,0,0,0,0,0,0,0,0
  7-9,60.5,94.17,0,103.87,0,0,163.22,0,0,0,0,0,82.47,0,0,0,0,0,0,0,0,0,0,0,1422.53,52.82,0,0,592.77,0,0,11.18,0,0,0,0,0,0,0,0,0,0
 10-12,0,85.22,0,227.81,0,14.46,224.05,0,0,0,0,0,44.53,0,0,0,0,0,0,0,0,0,0,0,3161.04,91.49,0,0,1048.89,0,3.81,11.88,3.57,182.93,0,35.59,0,0,0,0,0,0
 14-21,0,0,0,1.98,142.34,35.86,55.46,0,1.87,0,16.24,3.46,1.86,2.08,0,0,0,0,0,1.13,78.38,0,0,52.62,945.14,15.63,7.5,16.87,17.12,0,9,0,140.34,10.6,24.77,121.97,229.01,0,0,12.15,0,0
 24-34,0,0.83,0,7.56,46.31,5.46,190.57,0,1.63,1.55,39.58,3.89,2.51,0.81,0.68,4.46,3.8,2.74,5.7,1.19,149.14,1.45,0,66.56,1828.71,5.9,13.16,18.74,0,0,23.98,0,0,14.64,3.72,22.47,414.1,0,0,44.5,0,10.08
 36-46,0,0,0,1.24,18.65,0.84,418.22,0,2.66,2.81,56.57,2.34,0,5.95,0.78,0,8.94,3.32,7.2,3.61,145.94,0,2.09,42.53,1612.64,7.32,5.89,4.97,0,0,12.95,0,0,3.4,1.4,0.69,332.88,0,1.04,8.19,0,2.68
 48-58,0.39,0,0.44,0,19.91,5.85,836.99,1.05,2.33,5.08,121.68,0.92,0,7.37,0,0.86,1.31,2.39,6.44,10.81,212.81,0.56,10.31,49.2,1409.24,1.03,11.77,11.88,0,1.73,13.95,0,0,3.82,0,0,319.62,0,1.52,17.41,1.4,10.09
 60-70,0,0,0.57,0,28.61,0,1030.27,4.06,9.64,2.46,97.29,3.24,5.25,0.76,9,0.67,1.62,1.53,1.92,12.55,192.93,2.79,11.34,26.49,1032.06,5.47,2.46,17.67,0,0,32.94,0,0,2.61,0,0,134.43,0.81,2.98,7.86,2.89,3.65
 72-82,0,0,0,0,33.49,12.46,954.39,2.44,0,10.25,145.65,7.08,0,4.82,10.87,4.48,2.65,2.14,2.44,1.18,263.79,4.14,14.26,26.16,1022.85,7.15,7.34,8.96,0,6.59,8.43,0,0,2.22,2.68,0,111.78,0.5,4.01,19.38,3.23,0
 84-94,0,0,2.4,0,31.79,4.08,625.12,0.57,3.77,8.28,146.47,8.6,0,0.73,8.22,2.65,5.13,1.75,2.47,0,192.69,0,1.95,32.48,695.52,0,4.25,12.96,0,0,36.96,0,0,0.77,1.62,0,79.31,3.24,4.7,12.25,4.93,0.89
 96-106,2.68,0,2.27,0,27.56,17.18,650.01,0.67,4.74,12.59,141.54,9.56,0,3.08,6.36,2.67,3.79,6.74,12.66,2.34,151.49,0.97,7.01,22.85,573.44,0,12.69,25.69,0,1.61,24.38,0,0,0.59,0,0,23.69,0,0,16.11,5.03,3.6
108-118,0,0,0.75,0,32.88,20.58,522.54,0.89,9,7.49,143.03,7.07,0,0.69,6.25,5.24,4.48,6.66,9.44,1.38,184.24,1.24,7.28,21.28,787.55,2.25,5.66,9.4,0,0.76,32.29,0,0,1.21,0.83,0,28.67,0,1.15,17.95,7.59,4.96
120,0,0,0,0,59.82,7.88,398.02,2.51,11.66,5.44,114.05,4.07,0,7.93,15.56,14.07,4.13,9.77,0,0,136.28,1.05,3.51,36.1,760.96,8.92,45.07,12.57,0,12.66,30.22,0,0,1.47,1.32,0,9.86,3.81,0,9.02,1.45,3.63
