stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,34.11,944.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.83,0,0,0,0,0,0,0,0,0,0,0
  5-6,140.91,2386.12,0,0,0,0,0,0,0,0,0,0,55.3,0,0,0,0,0,0,0,0,0,0,0,253.62,60.32,0,0,41.65,0,7.18,0,0,0,0,0,0,0,0,0,0,0
  7-9,109.12,257.92,0,312.32,0,6.96,1169.64,0,0,0,0,0,60.15,0,0,0,0,0,0,0,0,0,0,0,6172.79,190.91,0,0,1347.78,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,230.76,0,403,0,27.32,916.76,0,0,0,0,0,38.25,0,0,0,0,0,0,0,0,0,0,0,8105.61,192.54,0,0,1311.5,0,0,8.35,6.12,194.66,0,15.19,0,0,0,0,0,0
 14-21,0,2.72,5.77,15.06,1317.31,111.97,110.48,0,0.85,0,65.4,48.18,0.87,9.8,0,8.53,0.87,0.93,14.79,4.33,294.67,10.53,0,197.01,3397.9,58.58,2.32,69.21,55.94,0,6.75,4.01,126.16,78.02,3.37,151.73,789.24,0,0,37.08,0,5.24
 24-34,0,0,0,10.82,269.13,10.24,168.69,0,12.76,6.04,102.46,9.18,0,39.49,0.6,3.43,6.49,6.24,41.1,15.62,506.42,4.65,7.55,212.72,3336.82,29.06,8.71,36.63,0,0,2.61,0,1.04,16.11,0,28.8,738.77,0,0,271.68,0,3.06
 36-46,1.07,0,0,0.84,120.02,1.6,133.65,0,15.72,23.94,233.68,0.56,0,54.12,0,0,60.28,13.12,14.16,35.28,730.95,1.51,18.78,208.16,2260.53,7.17,10.22,25.19,0,0,4.89,0,0,12.89,0,0,675.01,0,4.54,99.15,0.78,38.65
 48-58,0.77,0,0,1.29,95,0.9,146.13,1.02,18.18,29.37,323.98,5.8,0,27.8,4.52,0.51,79.49,10.66,6.89,63.84,985.32,2.14,24.59,136.72,1021.05,3.97,2.68,23.12,0,6.95,7.65,0,0,0.74,0,0,477.56,0,4.67,91.75,0.5,49.08
 60-70,0,0,0.57,1.02,92.57,0,156.27,0,31.59,21.25,335.28,18.16,0,7.41,0,0,120.42,4.77,11.81,39.7,974.13,0.84,36.12,94.4,343.77,0,1.43,8.37,0,14.14,8.68,0,0,0.58,0,0,126.18,0,29.53,78.12,8.92,113.21
 72-82,0,0,2.38,0.89,103.41,0,189.29,0,1.5,31.91,361.5,54.52,0,17.48,1.11,0,142.79,15.1,16.97,41.91,1071.78,0.73,37.03,78.48,321.83,0,5.62,18.42,0,11.01,3.37,0,0,0.84,0,0,63.06,0,41.72,91.89,23.68,51.27
 84-94,0.62,0,6.08,1.04,181.28,0.68,180.8,0.56,14.7,50.5,265.81,71.43,0,10,4.33,2.32,221.99,8.62,4.06,46.64,823.61,1.46,34.47,74.72,239.86,2.91,2.59,20.57,0,9.47,2.63,0,0,3.96,0,0,42.05,0,54.61,58.14,34.2,38.54
 96-106,0,0,13.79,0,169.97,3.4,197.39,0,13.88,27.46,260.34,108.47,0,22.78,2.76,1.67,208.36,5.83,2.16,14.48,760.29,5.16,36.1,58.61,234.72,1.66,3.02,26.7,0,21.62,8.65,0,0,3.83,0,0,42.38,0.8,41.56,80.99,30.66,19.47
108-118,0,0,1.86,1.43,162.62,1.73,198.15,0,10.43,10.73,230.66,77.94,0,12.57,0.96,2.53,331.81,8.46,13.15,26.43,747.42,2.49,32.33,49.78,271.62,2.49,3.47,30.92,0,16.78,1.28,0,0,5.09,0,0,14.39,2.32,20.53,83.6,27.9,30.08
120,0,0,3.99,0,91.78,2.41,139.4,0,14.6,25.52,230.03,132.35,0,3.65,1.42,2.21,263.66,1.77,8.33,9.02,443.94,1.49,40.18,46.68,298.93,0,0,11.29,0,32.65,0,0,0,0,0,0,5.28,0,18.81,37.53,38.42,19.69
