stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,30.9,1769.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.11,0,0,0,0,0,0,0,0,0,0,0
  5-6,165.72,6307.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.06,37.25,0,0,96.07,0,85.24,0,0,0,0,0,0,0,0,0,0,0
  7-9,298.59,506.96,0,427.89,0,0,2162.54,0,0,0,0,0,357.09,0,0,0,0,0,0,0,0,0,0,0,13565.19,961.93,0,0,5599.56,0,24.02,71.22,0,12.83,0,0,0,0,0,0,0,0
 10-12,28.02,424.89,0,922.44,0,88.29,1303.89,0,0,0,0,0,418.83,0,0,0,0,0,0,0,0,0,0,3.87,14850.68,2813.23,0,0,7110,0,12.61,31.43,46.67,709.81,0,75,6.81,0,0,0,0,0
 14-21,4.62,0,0,86.88,5550.23,191.69,311.69,0,47.85,0,84.97,96.67,30.87,14.23,0,21.13,0,0.93,0,2.44,965.51,10.41,0,1198.42,2016.18,2845.71,2.16,76.33,259.77,0,45.65,11.49,771.51,39.06,26.08,943.44,1409.39,0,0,55.21,0,2.08
 24-34,0,0,3.17,14.41,1706.06,15.34,289.97,0,184.83,77.68,72.82,12.35,0,22.1,4.26,1.32,3.84,27.14,19.01,17.93,1629.66,15.82,0.82,1211.43,1426.88,1121.94,5.87,67.43,1,0,191.78,0,6.15,9.11,7.25,235.99,470.64,0,0,229.18,0,8.32
 36-46,0,0,0,2.57,746.73,7.91,179.96,4.33,142.14,264.34,116.69,3.62,0,24.77,2.97,7.98,1.23,23.97,6.31,9.81,1830.86,15.67,18.7,803.64,1054.96,795.53,1.47,92.4,0,0,197.49,0,3.73,0.62,9.81,4.52,385.25,0,7.69,91.97,0,15.54
 48-58,1.15,0,0,1.15,370.25,0,232.62,1.86,114.97,226.46,163,1.92,0.49,14.61,9.15,0.4,19.44,8.17,4.45,8.62,2646.34,3.93,34.69,405.48,583.72,427.28,2.24,84.06,0,4.35,126.57,0,0,3.28,3.98,0,203.32,0,5.68,43.8,0.5,11.74
 60-70,1.45,0,0,0,180.39,0,195.42,4.56,92.01,161.13,113.49,8.46,0,7.07,5.45,2.48,25.74,11.47,4.64,0,3099.66,8.01,49.23,186.47,332.98,171.26,3.23,59.78,0,8.14,85.39,0,0,0,0,0,77.92,0,31.99,29.32,12.59,8.49
 72-82,0,0,0,0,85.97,3.19,123.68,1.92,30.78,165.06,106.81,8.8,0,12.66,0,1.64,3.3,16.81,0.5,0,2305.93,0.51,39.22,127.95,207.38,88.4,2.39,54.56,0,17.47,22.81,0,0,0.52,0,0,14.14,0,52.68,63.32,28.74,5.22
 84-94,0,0,0,0,174.06,10.92,158.85,0.67,42.67,159.35,94.77,7.18,0.86,5.28,8.1,1.95,8.5,17.57,0,5.49,2188.22,0.64,54.63,142.16,160.87,111.64,2.07,52.57,0,7.87,83.35,0,0,3.15,0,0,40.59,5.55,46.41,52.49,32.04,3.81
 96-106,0,0,0,0,71.68,8.13,102.06,1.68,19.73,93.22,78.44,6.55,0,10.52,5.52,2.6,14.87,21.18,4.24,0,1154.2,1.42,29.24,50.4,111.84,52.02,5.73,41.94,0,12.25,43.76,0,0,0,0,0,5.49,0,22.88,41.75,30.85,2.41
108-118,0,0,0,0.61,74.6,0,68.38,1.83,23.42,45.34,67.07,2.33,0,3.77,6.16,2.76,16.65,12.57,1.9,0,778.63,0,27.68,57.62,118.68,52.97,3.79,40.05,0,26.96,22.43,0,0,0,0.53,0,0.42,1.66,17.57,35.7,23.28,7.12
120,0,0,4.32,1.66,64.14,0,26.93,5.04,15.57,45.15,74.48,0,0,0,6.66,2.46,2.23,17.82,0,0,450.12,0,25.25,33.23,127.12,74.29,0,20.48,0,0,16.27,0,1.12,0,0,0,1.57,0,10.65,67.72,13.77,8.94
