stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.18,0,0,0,121.09,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,43.9,0,144.3,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,1312.13,76.86,0,0,1224.05,0,0,0,101.22,0,0,22.91,0,0,0,0,0
 14-21,0,3.69,1.09,2.11,860.44,45.35,0,13.52,0,4.84,0,202.07,36.51,5.2,3.44,0,0,0,0,0,5.35,145.8,2.59,0,132.92,977.41,113.2,1.4,0,427.69,0,6.54,756.61,6.87,13.65,428.86,2413.37,0,0,16.88,0,0
 24-34,0,0,0,2.38,96.57,0.62,0,35.46,0.75,11.72,1.55,282.25,19.54,1.41,0,0,0.63,0.64,3.05,0,10.37,273.24,2.07,0,145.6,2964.89,27.56,3,0,0,0,19.98,0.71,8.54,5.66,120.5,2685.65,0,0,81.4,0,1.74
 36-46,0,0,0,0,22.64,1.22,0,55.78,0,7.96,12.41,128.37,3.51,0,0.95,0,0,1.23,0,1.21,12.59,224.26,0,8,73.56,5444.66,34.1,2.24,1.91,0,0,36.24,0,1.33,0.58,1.39,3606.77,0,0,24.69,0,4.25
 48-58,0.55,0,0,0,18.42,2.2,0,213.38,2.3,17.05,5.06,232.67,0.38,0,2.27,0.95,0.37,23.54,3.35,1.29,15.59,168.65,3.08,4.56,58.41,5939.24,13.85,0.97,0.93,0,0.45,32.9,0,0,0,0,3462.66,0,0,25.77,0,15.22
 60-70,0.81,0,0,0,35.32,0.57,0,105.51,0.99,9.4,14.13,208.78,1.48,0,0,4.6,0,8.17,3.14,0,9.89,192.54,0,15.87,37.65,4654.66,2.05,0,6.05,0,0.66,18.99,0,3.56,0,0,3154.27,0,0,30.84,0,11.37
 72-82,0,0,0.54,0,23.08,3.04,0,226.22,0,1.42,19.57,295.88,4.53,0,0.66,1.42,0,4.49,0.81,1.65,0,347.25,1.5,9.49,18.51,3824.49,2.5,0,2.43,0,2.17,13.07,0,0,0.77,0,2112.74,2.57,0,19.03,3.84,23.07
 84-94,0,0,2.33,0,36.74,10.86,0,241.03,0,7.97,18.99,214.79,14.17,0,2.05,0,3.13,4.05,3.2,0,11.62,316.4,0,9.97,18.4,2517.95,3.33,5.26,0.84,0,0,33.51,0,1.54,1.31,0,1455.83,0,3.34,66.38,3.32,28.71
 96-106,0,0,4.3,0,33,6.09,0,131.46,0,4.4,16.76,200.54,7.6,0,0,1.63,3.36,5.51,3.7,15.2,0.69,337.29,3.14,9.53,20.26,1702.15,0.75,0,3.04,0,0,39.11,0,0.7,0,0,617.12,1.13,6.42,33.64,12.33,3.74
108-118,0,0,0.71,0,45.85,2.62,0,54.64,4.79,4.81,2.87,224.63,8.93,0,0,2.09,9.97,8.38,2.62,0,0.76,410.53,0,12.48,8.95,2162.37,1.66,2.89,0,0,1.14,35.78,0,1.22,0,0,453,0,2.65,43.95,0.7,6
120,0,0,0,0,25.43,23.63,2.02,31.82,0,13.56,8.03,195.65,11.1,0,0,0,0,3.57,0,3.84,2.96,417.76,0,0,26.59,1677.74,13.92,0,3.16,0,0,9.05,0,2.35,0,0,279.09,0,9.27,8.04,0,21.41
