stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,275.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,22.89,215.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,0,0,0,0,0,7.83,0,0,0,0,0,0,0,0,0,0
  7-9,0,15.77,0,3.51,0,0,0,64.03,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,161.77,0,0,0,106.67,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.72,0,0,0,26.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.15,4.29,0,0,120.67,0,0,0,25.94,0,11.01,0,0,0,0,0,0
 14-21,0,0,0,1.85,19.55,15.99,0,3.98,0,0,0,0,0,0,0,0,0,0,0.93,0,0,13.16,0,0,4.5,53.17,16.37,0,1.1,0,0,6.97,6.93,11.23,1.08,10.66,23.42,0,0,1.98,0,5.56
 24-34,0,0,2.51,1.95,15.91,0.76,0,15.97,0,1.93,1.71,4.83,0,0,5.22,0.6,3.95,0,0.73,3,1.28,33.04,0,0.81,32.39,177.02,12.8,1.73,2.22,0,0,61.45,0,5.54,0,2.16,60.98,0,0,33.33,0,93.65
 36-46,0,0,0,0,14.86,13.26,0,21.89,1.14,7.05,0,23.97,0.56,0,3.96,0,0,0,4.58,0,18.11,84.61,0.87,2.83,21.88,289.97,1.9,4.19,31.94,0,0,55.31,0,13.34,2.51,0,63.42,0,0.62,37.45,0,91.95
 48-58,0,0,0,0,21.57,1.29,0,88.9,4.42,3.42,2.6,42.54,2.39,0,11.47,9.21,3.65,6.77,2.34,1.84,53.65,163.04,0.5,0.6,22.34,280.45,5.46,4.56,13.21,0,1.4,48.16,0,0,3.08,0,75.89,0,0.42,76.39,0,97.44
 60-70,0,0,0,0,16.29,2.33,0,160.32,0.63,1.25,5.71,78.31,8.42,0,7.24,14.08,1.02,3.04,6.66,0.78,17.64,189.77,5.81,3.46,22.15,374.04,6.05,8.43,20.5,0,3.77,78.46,0,1.27,0.67,0,41.44,0.61,4.05,72.5,1.54,107.45
 72-82,0,0,0.61,0,23.1,103.1,0,234.58,3.58,1.99,9.73,73.62,8.89,0,4.71,3.01,1.66,0.83,14.2,0.78,1.19,299.6,1.74,13.52,15.28,379.42,3.43,6.75,23.31,0,6.15,32.99,0,2.17,3.1,0,49.99,1.86,7.47,115.81,3.14,219.03
 84-94,0,0,3.45,0,26.03,52.1,1.24,254.53,0,4.9,6.66,78.41,12.71,2.82,5.98,3.35,0,6.1,2.9,1.3,15.71,262.41,1.72,23.8,11.43,257.04,7.66,18.18,19.52,0,1.53,96.28,0,5.19,1.93,0,23.24,1.78,6.2,118.9,10.58,149.92
 96-106,0,0,0,0,14.81,119.2,0,259.59,1.24,7.8,4.34,97.73,6.8,1.32,0.88,4.79,1.6,6.18,5.1,19.76,7.67,211.87,4.72,5.55,16.38,306.75,2.64,18.09,27.89,0,7.69,78.24,0,5.1,0,0,9.39,0,1.26,208.71,3.88,186.9
108-118,0,0,0.62,0,35.23,39.55,1.67,290.86,1.67,10.57,22.92,69.31,24.1,0,1.39,6.59,2.46,10.49,13.14,15.91,30.49,284.75,5.62,3.93,20.1,391.82,4.19,6.82,22.72,0,11.15,85.32,0,4.54,0.8,0,18.79,1.25,9.14,109.86,5.42,197
120,0,0,2.96,0,52.42,35.53,1.61,256.46,4.85,5.81,16.5,123.47,29.53,0,4.83,4.9,6.66,3.32,24.39,3.42,7.01,304.67,1.1,2.18,33.93,424.82,6.17,21.69,36.69,0,7.06,55.19,0,5.83,0,0,10.42,0,2.12,194.15,9.3,121.2
