stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,10.12,51.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,31.76,227.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.24,5.36,0,33.58,0,0,0,21.26,0,0,0,0,0,7.17,0,0,0,0,0,0,0,0,0,0,0,176.99,20.17,0,0,92.06,0,8.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,29.44,0,0,0,17.32,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,149.08,10.25,0,0,58.48,0,5.07,0,25.53,0,0,0,0,0,0,0,0
 14-21,0,0,0,4.9,13.19,3.61,0,2.55,0,0,0,1.05,0,0,0.96,0,0,0,0,0,0,6.92,0,0,4.35,48.45,1.77,0,1.04,0,0,1.28,16.09,0,2.08,18.71,25.42,0,0,2.1,0,0
 24-34,0,0,0.96,1.56,11.99,1,0,20.8,0,0,1.24,11.88,0.64,0,10.46,2.3,1.84,0.64,0,0.68,1.41,60.66,0.93,0,23.41,182.32,5.41,0.72,6.3,0,0.99,20.56,0,6.4,0,5.4,66.76,0,0,22.05,0,4.22
 36-46,0,0,0,0.63,8.5,0,0,27.42,0,2.46,1.96,21.1,0,1.6,3.42,9.25,3.61,0.56,3.12,1.07,2.45,103.69,2.14,2.06,23.66,166.92,9.96,0.62,0,0,0,29.29,0,6.87,11.44,0,63.89,0,0,14.13,0,0
 48-58,0,0,0,0,4.33,0,0,30.86,1.04,2.36,7.82,62.94,1.54,5.61,1.36,0.47,0,0.83,0.39,0,3.86,115.55,2.11,12.46,30.46,165.74,10.46,3.65,6.94,0,0,25.67,0,5.83,3.09,0,59.59,0,2.17,13.12,0,3.25
 60-70,0,0,0,0,8.79,0.71,0,72.42,2.01,6.53,7.07,71.71,2.96,2.2,1.84,2.18,1.79,0,0.95,0,2.64,173.49,3.91,12.1,6.96,74.29,9.67,0,5.91,0,2.09,53.34,0,5.28,0.67,0,22,0.61,11.72,13.17,3.31,0
 72-82,0,0,1.81,0,12.12,57.12,0,25.83,0,4.23,11.03,98.44,2.99,1.6,6.11,4.37,0.7,5.26,1.31,6.87,0,269.51,7.58,19.61,22.88,63.58,1.53,0.93,7.24,0,4.09,18.66,0,2.69,0,0,27.65,0.71,3.73,14.12,2.51,2.96
 84-94,0,0,2.24,0,18.37,51.63,0,40.04,0,2.45,10.52,70.55,1.38,0,2.31,7.51,0.68,2.04,1.57,0.57,6.06,187.52,2.46,7.64,11.76,49.93,8.96,0,5.08,0,1.65,58.27,0,4.86,0,0,13.89,0.61,2.59,37.15,10.59,4.86
 96-106,0,0,0.99,0,16.38,42.47,0,34.75,0,4.32,6.74,113.49,12,0,2.99,6.76,2.96,1.32,2.05,0,1.5,228.09,13.29,10.56,15.16,59.29,3.01,5.23,13.13,0,5.87,51.98,0,0,0.57,0,10.61,7.74,4.76,19.12,18.15,3.8
108-118,0,0,0,0.74,38.85,23.33,0.5,22.69,0.54,4.5,5.63,133.19,10.67,0,5.1,15.67,6.77,6.07,5.9,0,7.26,242.12,5.2,6.52,18.41,67.98,3.66,0,7.06,0,12.48,43.18,0,0.91,0.86,0,7.77,6.71,0.69,22.49,4.38,2.62
120,0,0,1.37,0,47.95,24.71,0,23.04,1.13,5.68,10.39,254.65,7.16,0,0,3.15,1.36,6.62,4.27,3.29,1.79,410.28,11.34,32.16,14.89,97.44,11.71,0,26.68,0,6.17,38.53,0,4.08,0,0,4.39,0,6.25,12.71,8.22,4.96
