stage,blastomeres,eye,neural,periderm
  5-6,22.45,0,0,7.49
  7-9,0,0,3.56,0
 10-12,0,12.72,13.9,0
 36-46,0,0,4.13,0
 48-58,0,2.86,2.19,0
 60-70,0,0,1.2,0
 72-82,0,0,2.27,0
