stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.61,1067.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.22,0,0,0,0,0,0,0,0,0,0,0
  5-6,29.73,1021.17,0,0,0,0,0,0,0,0,0,0,0,14.89,0,0,0,0,0,0,0,0,0,0,0,60.14,0,0,0,11.56,0,7.85,0,0,0,0,0,0,0,0,0,0,0
  7-9,33.48,26.54,0,37.54,0,0,0,130.86,0,0,0,0,0,41.05,0,0,0,0,0,0,0,0,0,0,0,1154.18,37.1,0,0,406.99,0,0,17,0,0,0,0,0,0,0,0,0,0
 10-12,0,69.71,0,96,0,5.46,0,191.38,0,0,0,0,0,84.27,0,0,0,0,0,0,0,0,0,0,0,1821.57,52.23,0,0,448.39,0,0,9.03,0,88.64,0,3.87,5.09,0,0,0,0,0
 14-21,0,0,1.41,0.96,20.98,8.32,0,3.36,0,0,0,5.26,3.15,2.19,0,0,0.89,0,0,0,1.13,8.11,0,0,9.5,144.75,2.45,0,0,6.61,0,31.17,0.91,24.62,2.2,0,25.87,45.33,0,0,5.61,0,0
 24-34,0,0,0,0.65,10.96,0,0,24.05,0,1.71,1.71,6.37,0.59,0,0,0.62,1.21,0,0,0,0,36,0.79,1.52,9.31,355.67,3.77,4.63,6.02,0,0,80.99,0,0,4.05,1.73,4.47,81.7,0,0,17.03,0,1.45
 36-46,0,0,0,0,16.34,1.06,0,68.67,2.55,3.25,0,31.04,0,0,1.86,0.65,0,14.33,2.11,0,7.71,46.8,2.33,0,10.01,456.11,1.47,10.77,1.96,0,2.1,102.53,0,0,7.81,0,0.83,101.92,0,0,5.17,0,11.25
 48-58,0,0,0.54,0,21.21,0,0,145.1,1.54,0.37,9.41,16.28,0.49,1.48,1.27,1.24,13.18,2.03,7.28,8.18,2.12,70.37,0.92,0.46,5.22,381.53,7.07,20.18,3.68,0,0,29.49,0,0,2.28,7.72,0,99.98,0,0,6.38,0,1.65
 60-70,0,0,0,0,22.45,11.4,0,156.02,3.41,5.08,1.45,39.59,1.48,0,0,15.94,0,2.66,5.86,0,0,71.87,0.62,6.11,4.76,395.58,15.78,0,3.17,0,0,27.75,0,0,0,0.65,0,68.6,0,0,10.22,0,3.72
 72-82,0,0,2.2,0,19.82,4.22,0.9,198.02,2.46,1.27,4.82,34.87,1.23,0,1.57,2.89,4.14,0.9,9.55,2.04,0.49,77.89,7.97,5.1,10.89,347.39,5.48,6.72,5.64,0,0,35.21,0,0,0.75,0,0,51.45,0,1.75,18.46,3.15,8.15
 84-94,0,0,0,0,14.05,9.64,2.05,151.81,1.38,0,2.21,39.7,2.97,3.64,0.7,12,0.83,10.1,1.65,0,6.25,65.3,2.2,12.56,2.78,229.97,0,1.17,13.74,0,0,70.56,0,0,1.35,0.59,0,29.81,0.6,0.64,10.18,2.5,6.96
 96-106,0,0,1.04,0,19,15.12,3.53,140.64,2.48,0.93,4.06,46.12,16.3,0,0,5.46,6.11,0.85,3.86,0,0,72.73,0,3.89,5.04,175.89,1.15,5.06,3.09,0,2.74,66.94,0,0,0,0,0,18.47,1.39,1.94,5.36,0,10.35
108-118,0,0,0,0.74,30.34,8.81,11.77,155.03,1.43,7.26,0.59,36.67,6.43,0,0.47,2.1,3,11.03,12.48,2.37,2.39,56.15,0.53,5.13,5.17,343.42,0.5,6.02,9.75,0,0.86,56.54,0,0,1.27,0.5,0,9.42,4.76,2.34,9.43,4.21,13.46
120,1.12,0,1.73,0,54.76,11.56,10.8,129.68,0,6.87,4.4,66.55,20.98,0,0,15.75,19.66,0,5.5,6.1,3.21,151.37,0,0,15.41,479.08,1.96,0,13.49,0,9.21,82.18,0,0,4.39,1.22,0,26.64,5.4,9.27,13.55,0,0
