stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,104.51,3273.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.29,0,0,0,0,0,0,0,0,0,0,0
  5-6,162.91,3234.3,0,0,0,0,0,0,0,0,0,0,28.47,0,0,0,0,0,0,0,0,0,0,0,86.25,53.8,0,0,24.67,0,80.37,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.84,94.45,0,98.54,0,0,261.9,0,0,0,0,0,104.15,0,0,0,0,0,0,0,0,0,0,0,1914.19,60.54,0,0,624.8,0,3.63,24.92,0,0,0,0,0,0,0,0,0,0
 10-12,0,51.24,0,56.17,0,10.62,131.2,0,0,0,0,0,34.56,0,0,0,0,0,0,0,0,0,0,0,1117.28,59.02,0,0,454.85,0,0,25.89,0,68.61,0,7.48,4.47,0,0,0,0,0
 14-21,0,0,0,8.34,87.59,14.04,45.19,0,0,0,15.46,3.55,0.87,0,0,0,0,0,0,2.14,56.16,0,0,21.83,704.42,15.9,1.04,6.37,13.56,0,0,2.83,99.35,5.2,2.84,66.95,192.4,0,0,7.06,0,0
 24-34,0,0,0.65,2.87,19.22,3.23,95.59,0,0.75,1.36,9.98,0.67,0,0,1.49,3.73,5.32,2.22,1.55,0,80.09,0,0,26.71,831.22,1.14,5.94,2.29,0,0,9.73,0,0,1.81,0,12.09,170.1,0,0,17.78,0,1.45
 36-46,0,0,0,0,8.48,0,108.07,0,5.07,2.71,26.55,0.66,0,0.57,0,0.77,0,0.57,0.83,0,72.1,0,0,11.11,659.97,2.14,0,1.31,0,0,10.74,0.81,0,0,0,0,132.24,0,0,2.96,0,3.4
 48-58,0.58,0,0,0,1.27,0,183.66,0,0,1.72,40.03,0.58,0,0,0,0,1.34,0,0,0,87.78,0.81,1.46,15.14,395.49,0.63,0.9,1.53,0,0.59,2.71,0,0,0,0,0,68.72,0,0,3,0,3.18
 60-70,0,0,0,5.18,7.05,0,207.48,0,0,0.9,38.18,2,0,2.76,0.8,0,1.28,0,3.17,1.56,69.72,0.85,1.44,8.44,327.55,0.93,0,0,0,0,3.38,0,0,0,0,0,36.06,0,1.84,0,0,3.58
 72-82,0,0,0,0,7.21,0,128.77,1.11,0,1.29,25.99,0.71,0,1.6,1.35,1.39,0,0.61,0,0,69.44,0.75,5.96,7.55,178.49,1.43,1.82,0,0,0,6.95,0,0,1.24,0,0,13.23,0,0,10.02,1.11,3.38
 84-94,0,0,0,0,10.56,0,105.62,0,1.16,5.37,38.08,5.17,0,0,4.37,3.66,6.79,1.91,1.69,0.68,61.77,0.76,3.75,5.31,109.31,0,0,4.29,0,0,12.97,0,0,1.48,0,0,20.04,0,2.13,5.21,7.31,3.26
 96-106,0,0,0,0,9.08,2.18,30.58,2.97,1.8,0.81,9.7,3.17,0,2.78,0.56,0.6,0.58,1.7,2.96,2.1,38.52,0,1.34,4.41,81.79,0,1.82,1.24,0,0,3.83,0,0,0,0,0,5.27,0,0.87,10.41,0.69,1.44
108-118,0,0,0.71,0,10.11,0.49,52.4,0,2.32,1.31,18.72,1.84,0,0,3.62,0.58,1.92,0,5.56,0,30.54,0,0,3.4,143.87,0,1.85,0.67,0,0,3.03,0,0,0.53,0,0,5.53,0.51,0,3.42,2.26,0.94
120,0,0,0,0,10.62,2.5,46.93,0,0,0,11.77,7,0,0,5.62,0,1.62,0,2.51,0,56.04,0,0,9.87,154.36,0,0,8.69,0,0,10.36,1.53,0,0,0,0,1.64,0,0,20.26,2.66,4.69
