stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,17.18,145.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,11.85,190.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.58,6.25,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.62,28.41,0,0,27.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.4,27.58,0,0,71.7,0,3.1,4.37,0,0,0,4.93,0,0,0,0,0,0
 14-21,0,0,1.91,32.05,520.59,9.37,7.83,0,0,0,1.11,6,1.76,2.37,0,10.13,0,1.85,0,0,894.23,0,0,903.79,166.62,32.46,14.8,0,0,0,4.04,0,30.32,0,31.08,38.71,44.88,0,0,0,0,0
 24-34,0,0,1.42,1.93,67.56,7.66,5.47,0,5.13,14.09,6.28,1.73,0,3.45,0,1.55,0,98.85,2.61,0,1082.68,1.78,7.85,1084.43,126.19,11.72,14.43,0,0,1.99,3.19,0,29.36,0,0,0.95,36.15,0,0,4.49,0,0
 36-46,0,0,1.55,0,137.64,0.91,6.23,0,2.09,42.19,1.77,0,0,0,0,0,0,139.4,0,0,1409.76,2.59,44.04,1522.18,158.59,24.71,4.72,20.17,0,2.71,11.71,0,3.27,0,0,0,19.88,0,25.71,0,0,0
 48-58,0,0,0.92,0,149.05,1.94,88.91,1.44,1.98,78.26,9.59,0.44,0,2.05,1.54,0,0,155.04,0.48,0,2646.11,1.32,44.71,694.5,266.53,14.07,1.3,12.06,0,8.56,51.57,0,3.76,0,0,0,17.05,0,4.95,0,0,6.35
 60-70,0,0,3.88,0,172.18,3.52,65.89,0,3.76,26,5.08,0.66,0,4.71,0,0,0,164.11,0,0,3726.45,2.56,47.77,247.09,124.74,9.09,0.67,24.37,0,4.41,37.27,0,0,0,1.94,0,8.09,4.02,55.26,0,15.52,0
 72-82,0,0,4.07,0,144.38,0,101.53,1.33,1.36,34.34,7.53,2.12,0.59,0,1.1,2.01,0.85,233.67,0,1.95,3159.57,0.88,20.4,284.02,150.22,5.4,2.83,24.76,0,6.18,22.13,0,13.13,0.53,0,0,4.05,6.14,70.78,5.29,14.08,0
 84-94,0,0,4.05,0,156.14,0,131.73,4.02,3.49,10.09,6.17,4.37,0,2.32,0,0,0.83,337.03,0,0,2990.79,0,27.38,286.43,61.55,5.91,10.72,4.65,0,0,54.55,0,0,0,3.94,0,15.68,16.79,91.44,0,36.23,11.28
 96-106,0,0,5.11,0,148.65,5.74,86.47,0,4.89,11.66,0,5.46,0,3.1,1.3,2.85,3.97,325.96,0,0,1755.53,1.58,5.2,114.46,118.06,11.73,1.47,10.61,0,15.49,62.67,0,0,0,1.94,0,6.62,45.12,52.85,2.64,19.79,0
108-118,0.83,0,3.9,0,98.09,0.8,50.79,0.75,2.75,8.06,8.74,5.8,0,4.02,2.28,8.5,0,241.48,14.3,0,1896.4,0.94,7.48,197.3,156.02,1.92,2.85,5.44,0,10.71,29.98,0,0,0,0,0,1.41,55.01,67.35,2.13,13.98,0
120,0,0,0,0,112.18,13.92,40.05,0,11.16,0,4.35,3.45,0,0,2.04,3.26,0,135.07,4.16,0,1746.43,0,0,136.04,99.38,1.1,0,40.8,0,0,36.88,0,0,0,0,0,0,10.49,0,0,26.41,0
