stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,20.88,484.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.47,627.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92,0,0,0,8.05,0,18.53,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.17,10.47,0,18.08,0,0,76.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971.46,22.57,0,0,390.45,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,100.5,0,350.02,0,66.34,146.9,0,0,0,0,0,30.54,0,0,0,0,0,0,0,0,0,0,3.87,1940.63,102.57,0,0,1134.38,0,0,11.7,10.74,172.74,0,43.27,0,0,0,0,0,0
 14-21,0,0,1.91,11.43,104.51,25.78,48.08,0,4.89,0,6.89,10.47,2.15,5.47,1.59,0,1.37,0,0,0.85,56.61,0,0,74.61,574.36,19.91,25.54,15.95,7.01,0,0,0,138.25,1.76,13.7,296.39,260.95,0,0,7.14,0,3.84
 24-34,0,0,2.57,2.4,60.3,0,131.18,0.79,14.87,2.95,35.2,0.67,0.93,5.01,2.88,0.99,0.64,7.53,0,2.35,191.45,0,1.21,104.32,2063.77,7.89,48.86,29.03,0,0.99,3.04,0.98,0,0,2.41,63.85,447.11,0,0,43.73,0,2.53
 36-46,0,0,0.73,0,22.4,0,398.18,9.18,25.95,6.02,78.76,0,4.57,9.95,26.96,12.38,1.21,5.42,5.28,2.44,227.27,0.56,4.75,90.28,3134.92,14.24,81.06,11.78,0,2.85,1.85,0,0,1.81,12.26,2.58,696.07,0,0,16.46,0,12.59
 48-58,0,0,0.46,0,40.22,0,802.57,3.24,20.64,13.58,136.25,0,1.83,3.51,15.69,9.32,17.42,5.55,0.39,12.51,294.22,3.4,2.31,58.4,2608.74,12.22,47.1,8.42,0,0.56,1.52,0,0,0.57,3.31,0,512.21,0,0,9.25,0,5.39
 60-70,0,0,0,0,44.44,0,2027.12,17.12,26.5,15.15,129.47,0.66,3.42,7.89,35.42,3.36,5.87,5.84,0,18.36,492.19,0,10.51,46.33,2874.82,0,41.7,18.59,0.81,1.8,9.53,0,0,1.93,13.95,0,577.01,0.81,5.65,24.54,5.65,19.31
 72-82,0,0,0.68,0,47.21,7.84,1437.59,6.2,14.04,20.05,148.23,1.18,0,7.49,13.47,4,3.13,16.33,7.12,12.53,557.79,3.88,22.32,42.77,2159.05,0.77,64.26,24.74,0,5.84,11.46,0,0,3.18,3.72,0,299.34,8.41,7.82,27.14,12.03,30.98
 84-94,0,0,1.82,0,52.7,3.51,1012.33,14.6,19.94,9.25,108.23,1.52,4.66,2.08,52.88,8.57,16.31,9.27,0,32.69,492.07,2.24,14.33,54.1,1572.38,0,72.03,45.43,0,14.05,11.62,0,0,0.7,3.36,0,271.81,6.91,19.01,26.54,16.58,29.85
 96-106,0,0,4.7,0,56.77,9.08,890.59,5.38,16.8,7.9,98.35,5.84,1.32,4.87,40.34,8.27,19.53,24.1,14.18,2.67,342.52,11.94,17.93,43.86,1326.28,1.96,94.3,20.27,0,4.01,11.4,0,0,0,8.81,0,114.36,8.68,5.14,39.06,11.64,15.06
108-118,0,0,4.04,0,81.68,4.25,913.23,13.15,26,9.41,115.21,9.78,0,9.82,57.12,17.44,45.37,19.81,4.86,26.41,422.56,12.72,19.52,44.33,1747.33,0.69,77.31,21.33,0,17.25,2.22,0,0,0,7.02,0,67.43,9.56,7.25,17.39,13.62,11.48
120,0,0,0,3.17,84.63,5.08,778.99,58.22,34.48,22.76,189.55,12.31,0,5.93,72.68,8.08,25.05,17.39,8.53,3.24,599.57,0,22.26,17.01,2685.69,16.54,69.8,20.72,19.84,16.72,2.47,0,0,3.15,7.96,0,123.66,8.81,14.92,72.23,35.23,14.27
