stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,109.38,2542.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.54,0,0,0,0,0,0,0,0,0,0,0
  5-6,173.4,3322.99,0,0,0,0,0,0,0,0,0,0,19.06,0,0,0,0,0,0,0,0,0,0,0,146.61,55.62,0,0,42.15,0,56.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,22.15,29.45,0,33.04,0,0,124.09,0,0,0,0,0,44.57,0,0,0,0,0,0,0,0,0,0,0,990.15,28.06,0,0,304.05,0,4.15,28,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.43,0,13.76,0,4.67,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.35,13.19,0,0,112.55,0,0,16.3,0,28.78,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.08,51.16,17.52,35.52,0,0,0,11.93,2.86,0,0,0,0,0,0,0,0,39.79,0,0,24.65,486.08,6.04,0,1.05,2.53,0,1.88,4.85,36.32,1.76,6.67,8.72,165.42,0,0,3.98,0,0
 24-34,0,0,0,3.31,34.59,3.51,55.5,0,1.32,3.85,26.42,2.52,0.74,8.27,0,1.77,0,2.45,0,1.49,131.81,0,0,58.71,1008.86,3.88,7.09,17.69,0,0,2.98,0,0,0,0.95,9.95,252.52,0,0,20.62,0,3.47
 36-46,0,0,0,0,9.88,0,75.82,0,0.56,10.92,122.58,0,0,10.21,0,0,0,1.65,0,3.35,204.31,0,2.21,41.06,867.24,11.17,7.81,9.16,0,0,3.63,1.91,3.02,0,0,0,315.81,0,0,50.6,0,1.44
 48-58,0,0,0.54,0,17.31,0,99.58,0,5.65,14.99,182.48,0,1.56,4.6,0,0,0.85,3.72,3.82,7.95,252.72,1.16,5.43,43.35,358.01,10.28,0,10.29,0,0,0.77,1.31,0,0.56,0,0,174.47,0,0.44,22.61,0,2.77
 60-70,0,0,0,0,13.17,2.26,196.82,0,5.99,16.16,252.69,0,0.97,7.6,0,3.46,4.62,3.62,0,0.86,401.24,0,8.29,33.52,229.29,0,0,13.96,0,5.76,0,0.85,0,0,0,0,96.96,0,7.97,49.51,4.66,0
 72-82,0,0,0.93,0,19.72,10.58,196.54,0,3.16,31.38,302.57,1.2,1.59,6.63,2.98,0.53,1.14,4.73,1.07,1.95,593.21,1.2,10.26,30.27,197.24,1.74,3.04,20.68,0,6.44,4.29,0.56,8.75,1.63,0,0,58.16,0.88,17.49,38.55,21.49,9.84
 84-94,0,0,0,0,28.42,7.6,178.06,0,4.4,10.47,211.55,1.53,2.56,13.22,1.33,1.71,2.28,0,6.67,1.55,514.62,0.61,22.25,40.99,190.6,0,4.23,22.59,0,3.55,8.12,0,0,0,0,0,42.24,1.8,19.49,46.49,13.99,2.39
 96-106,0,0,2.24,0,25.47,11.86,191.39,0,4.27,18.57,308.85,3.15,0,12.11,2.21,0.81,7.2,5.32,5.66,0.98,555.41,2.95,13.04,27.55,219.36,1.2,9.96,28.51,0,25.05,19.88,0,0,1.53,0,0,52.41,0.99,7.28,26.8,23.04,0.86
108-118,3.02,0,0,0,32.27,11.24,130.46,1.31,10.01,21.05,285.77,2.75,0,5.66,0.66,1.03,32.39,15.2,1.59,0,638.92,7.73,36.97,30.45,274.55,5.51,7.38,34.2,0,24.48,22.02,0,0,0,0,0,35.35,4.04,21.76,51.75,10.87,12.89
120,0,0,0,0,31.42,2.43,137.76,0,3.01,15.03,363.6,3.15,0,9.66,1.79,0,8.82,3.66,9.19,4.57,657.76,2.05,37.16,25.53,336.28,11.02,8.79,45.3,0,50.09,7.35,0,0,5.07,1.32,0,51.47,0,45.84,55.87,34.77,0
