stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,32.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.46,0,0,0,0,0,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.97,0,0,0,10.41,0,3.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.08,0,13.51,0,0,0,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8,18.56,0,0,24.17,0,6.59,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.97,40.99,6.57,0,0.82,0,0,0,3.97,3.11,0,0,0,1.26,0,0,0,0,12.05,0,0,9.81,80.21,2.05,0,1.38,0.87,0,29.56,11.95,1.44,15.58,23.89,24.24,0,0,8.25,0,0
 24-34,0,0,0.71,0,27.37,0,0,14.42,0,2.97,0,7.78,2.85,0.93,4.45,0,0,0.63,0,3.11,0,62.52,0,0,38.95,207.85,18.78,0,1.71,0,0,69.13,0,0,17.66,5.29,55.63,0,0,33.8,0,0.78
 36-46,0,0,0,0,28.67,0,0,15.89,3.97,8.64,2.4,17.51,0,8.29,5.59,0,0,0,0,0,1.37,80.35,1.37,0,29.09,118.7,8.93,0,5.87,0,0.77,57.11,0,0,7.68,0,31.52,0,0,23.85,0,2
 48-58,0.58,0,0.44,0,31.02,2.7,0,9.03,7.23,4.72,4.23,39.43,0.61,0,3.19,0,0,0.43,0,1.04,0.5,90.26,0,0.98,14.64,60.68,17.76,1.11,2.59,0,0,37.18,0,0,11.51,0,27.78,0,0.61,24.72,0,0.42
 60-70,0,0,0,0,35.83,0,0,40.58,14.2,15.07,8.19,50.42,0.85,0,14.51,4.42,2.35,0.66,1.12,0,0,185.2,0.62,12,19.27,63.03,12.63,0,8.35,0,1.79,59.85,0,0,17.82,0,12.29,0,1.91,13.42,0.73,26.56
 72-82,0,0,0,0,14.37,1.23,1.04,14.16,2.53,0,6.53,25.61,1.87,0,5.9,0.64,0,3.49,0.74,1.05,3.43,190.11,0,11.26,12.39,74.84,3.17,0.56,18.17,0,2.24,29.54,0,0,0,0,4.41,0.62,2.63,29.77,7,9.64
 84-94,0,0,1.29,0,38.42,0,0,20.17,4.26,2.67,0.87,39.23,1.25,0,1.84,0,0,0.69,0.66,0,2.47,193.08,3.12,9.57,5.44,41.98,4,0,7.47,0,0,52.17,0,0,0,0,18.69,4.02,5.24,20.27,5.14,3.06
 96-106,0,0,0,0,35.58,0,0,11.27,2.06,3.05,4.62,26.18,1.99,0,5.84,4.92,0.63,2.04,0.92,7.69,0,133.49,0,3.25,4.96,37.84,1.44,0,6.03,0,4.3,68.03,0,0,0,0,0.68,0,5.99,19.59,5.4,4.67
108-118,0,0,0,0,33.04,0.77,0,20.1,6.25,8.78,4.51,35.53,0.92,0,0.89,0,1.99,7.27,0,1.34,0,170.9,6.19,5.45,7.34,44.74,8.03,1.01,2.15,0,0,25.64,0,1.54,0,0,3.23,0,6.27,24.34,5.46,3.57
120,0,0,0,0,27.47,0,0,28.67,9.46,9.59,0,120.9,0,0,2.09,0,0,14.35,2.47,1.89,0,248.05,0,11.56,19.89,57.23,11.3,0,10.21,0,0,22.9,0,0,1.6,0,5.09,0,0,45.34,3.75,0
