stage,axial,blastomeres,glial,hatching_gland,neural,paraxial_mesoderm,periderm,spinal_cord
  3-4,0,330.64,0,0,0,0,12.98,0
  5-6,20.78,109.19,0,8.74,0,8.94,0,0
  7-9,0,6.59,0,0,0,0,0,0
 10-12,0,0,0,0,10.4,0,0,0
 14-21,0,0,0,0,0,0,0,2.43
 24-34,0,0,0,0,1.4,0,0,0.66
 36-46,0,0,0,0,0,0,6.35,0
 48-58,0,0,5.72,0,0.47,0,0,0
 72-82,0,0,2.56,0,0,0,0,0
 84-94,0,0,1.74,0,0,0,1.98,0
 96-106,0,0,0.95,0,4.68,0,0,0
108-118,0,0,3.98,0,0,0,0,0
