stage,gut,ionocyte,mucous,neural
 14-21,0,5.95,0.9,0
 24-34,0,38.12,2.25,1.3
 36-46,0,7.69,0.67,0.76
 48-58,0,0.38,0,0
 60-70,0,0.57,0,0
 72-82,0,2.17,0,0
 84-94,0.67,0.99,0,0
108-118,0,2.03,0,0
120,0,1.51,0,0
