stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,47.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.45,0,0,5.95,0,0,0,15.2,0,0,0,0,0,10.33,0,0,0,0,0,0,0,0,0,0,0,26.65,10.42,0,0,19.03,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.49,0,23.81,0,0,0,4.79,0,0,0,0,0,13.52,0,0,0,0,0,0,0,0,0,0,0,194.86,72.51,0,0,56.78,0,0,0,12.13,0,0,0,0,0,0,0,0
 14-21,0,0,0.8,0.86,27.4,1.77,0,4.18,0,0,0,2.19,0,6.14,0,0,0,0,0,2.66,0,17.74,0,0,11.11,72.03,63.03,0,0,1.77,0,2.21,10.49,0,0,13.35,42.39,0,0,0,0,2.45
 24-34,0,0,0.75,0.6,9.65,0,0,16.2,0,4,2.19,6.7,0,0,0,0.87,2.06,0,1.51,1.68,7.71,37.63,1.78,0,25.4,266.46,11.98,4.74,0.74,0,0,5.49,0,1.09,6.89,6.95,84.45,0,0,1.74,0,0
 36-46,0,0,0,0,2.71,0,0,84.96,0,0.57,3.73,14.83,0,0,1.33,0,0,6.16,0.79,0,1.38,49.86,0,0,16.33,355.24,13.42,6.91,0,0,0,5.39,0,0,0,0.83,104.79,0,0,0.81,0,1.25
 48-58,0,0,0,0,10.94,0,0,190.6,0,0,9.06,43.96,0,0,0.58,0.7,0,0.98,0.95,0,0.73,110.84,2.98,1.39,17.72,473.48,7.39,4.62,0.92,0,0,25.99,0,0,0.68,0,94.43,0,0.61,0.4,0,7.66
 60-70,0,0,0.89,0,1.93,0,0,299.93,0,9.88,11.85,51.35,0.83,0,0,1.92,0,1.63,0.8,1.41,0,137.72,3.12,1.45,3.84,474.27,0,3.98,5.55,0,0,2.22,0,0,0,0,40.85,0,3.79,0,0,6.12
 72-82,0,0,1.9,0,8.54,1,0,349.08,0,0,8.2,55.18,1.2,0,0,1.06,0,1.18,0,1.75,0,130.43,1.11,2.36,2.79,452.66,0.55,5.4,2.32,0,2.82,4.43,0,0.9,0,0,32.69,0,3.03,5.65,2.2,0
 84-94,0,0,1.18,0,4.02,0,0.59,208.95,0,2.65,2.94,48.99,2.21,0,0.97,3.12,0,1.03,0,0,0,120.74,0,5.24,5.28,254.91,1.29,11.48,2.22,0,0,3.25,0,0,0.69,0,32.89,0,3.53,4.46,0,3.16
 96-106,0,0,1.08,0,10.33,6.72,0,205.74,0,0,6.26,32.85,6.97,0,1.4,3.76,0.85,0.74,2.63,0.69,0,90.48,1.8,4.7,9.77,261.7,0.71,13.06,4.97,0,0,19.33,0,0,0,0,18.23,0,1.34,3.65,5.8,0
108-118,0,0,0.41,0,4.79,3.57,5.16,131.9,2.72,0.64,6.09,30.44,0,0,0,3.06,0,6.1,1.09,4.82,0,65.33,0,2.11,7.73,325.64,1.68,3.69,0,0,1.07,1.67,0,0,0,0,20.69,1.1,2.5,3.22,1.2,2.54
120,0,0,0,0,11.9,0,5.85,113.53,0,0,0,50.26,0,0,0,11.86,0,0,0,0,0,99.54,0,7.63,1.5,498.28,0,9.23,0,0,0,4.33,0,1.58,0,0,12.08,0,4.12,0,0,0
