stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.05,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.45,0,0,0,0,0,0,0,0,0,0,0
  5-6,94.98,1776.88,0,10.71,0,0,0,0,0,0,0,0,35.89,0,0,0,0,0,0,0,0,0,0,0,51.44,30.28,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,105.95,170.22,0,223.75,0,0,913.49,0,0,0,0,0,82.72,0,0,0,0,0,0,0,0,0,0,0,6989.18,141.62,0,0,1539.24,0,4.34,54.44,0,0,0,0,0,0,0,0,0,0
 10-12,0,273.06,0,275.1,0,6.05,712.72,0,0,0,0,0,24.39,0,0,0,0,0,0,0,0,0,0,0,7486.9,58.65,0,0,1327.38,0,0,21.22,0,101.27,0,4.51,3.51,0,0,0,0,0
 14-21,0,0,0,14.73,123.3,12.11,152.89,0,0,0,72.33,5.42,0,0.84,0,2.07,0,0,0,0,70.32,0.9,0,45.55,2334.68,7.35,23.13,17.95,19.16,0,3.3,3.75,24.44,5.92,0,36.02,911.82,0,0,3.72,0,14.19
 24-34,0,0,2.18,1.2,36.44,0.67,222.83,0,0.6,0,160.45,0,0,0,0,1.45,0,6.79,1.7,0,79.81,0,2.43,25.27,5256.44,4.51,55.91,22.51,0,0,21.76,0,0,3.39,3.14,4.71,1246.07,0,0,10.71,0,6.03
 36-46,0,0,0.95,0,37.22,8.67,517.62,1.3,1.24,0,196.86,1.33,0,5.46,0,3.82,0,3.44,0,5.81,78.9,0.56,1.34,22.11,5695.07,0.57,42.51,8.44,0,0,7.37,0,0,2.31,0,0.6,1314.21,0,2.21,4.99,0,10.97
 48-58,0,0,0.46,0,45.18,0.77,1055.39,0,3.11,9.14,311.28,0,0,0,1.42,1.82,0,3.61,0,1.16,131.99,0,4.1,14.82,5049.97,8.23,27.7,13.79,0,0,17.06,0,0,0.37,0,0,1035.14,0,0.61,1.87,0,11.94
 60-70,0,0,0,0,48.73,3.13,1363.46,0,0,2.69,157.36,8.8,0,3,0,0,0.67,6.27,2.89,0,107.24,1.41,1.42,22.65,3168.91,0,11.57,5.44,0,1.22,3.34,0,0,5.01,0,0,384.06,0.81,0,0,0,0.99
 72-82,0,0,0.71,0,20.23,9.66,1328.16,0.75,6.51,1.13,176.97,1.54,0,4.61,0.59,0,0,11.74,0,0,92.72,0,2.66,6.72,2521.53,0,37.76,11.9,0,0,1.86,0,0,1.91,0,0,221.88,4.1,0.89,9.8,2.97,4.82
 84-94,0,0,0,0,28.68,1.47,889.8,1.27,0,7.86,164.28,3.6,0,3.07,0,1.56,4.39,10.78,0,1.55,79.06,0,5.55,9.47,1602.56,0,17.72,6.6,0,0,5.43,0,0,3.05,5.42,0,159.9,4.7,3.2,9.71,4.72,3
 96-106,0,0,1.88,0,39.82,5.13,964.37,0,1.35,0.63,143.08,0,0,0.86,6.62,0,1.42,9.7,5.25,3.08,57.66,0,15.5,2.76,1202.68,0,38.56,11.03,0,1.47,5.21,1.35,0,0,0,0,64.5,3.18,0,1.23,0.75,0
108-118,0,0,1.84,0,44.21,0.61,821.76,0.69,1.46,7.48,149.9,3.35,0,1.25,6.04,2.67,16.87,6.41,1.48,9.64,64.95,1.14,3.11,6.32,1402.35,0,20.11,7.72,0,0,8.78,0,0,0.84,0,0,24.36,5.7,1.04,7.88,3.79,2.74
120,0,0,2.94,0,45.88,0,669.32,0,0,6.63,225.52,1.73,0,0,7.56,2.78,13.31,19.92,0,3.12,123.95,0,10.3,10.93,1851.98,0,54.21,16.85,0,0,11.1,0,0,0,0,0,61.26,2.06,0,2.42,0,0
