stage,blastomeres,endoderm,epidermis,eye,mesenchyme,neural,otic,paraxial_mesoderm,spinal_cord
  3-4,45.98,0,0,0,0,0,0,0,0
  5-6,33.64,0,0,0,0,0,0,0,0
  7-9,0,4.72,0,12.76,0,0,0,3.85,0
 14-21,0,0,0,0,0,0,0,0,7.46
 24-34,0,0,0,1.19,0,0,0,0,0
 36-46,0,0,0,34.19,0,0,0,0,0
 48-58,0,0,0,33.21,0,6.67,0,0,0
 60-70,0,0,0,27.74,0,0,0,0,0
 72-82,0,0,0,11.09,0,0,0,0,0
 84-94,0,0,0,22.96,0,1.97,0,0,0
 96-106,0,0,0,8.06,0,0,1.28,0,0
108-118,0,0,1.59,24.59,0,0,0,0,0
120,0,0,0,2.08,1.52,0,0,0,0
