stage,eye,fast_muscle,glial,mesenchyme,muscle,neural,olfactory,pericytes,periderm,presomitic_mesoderm,slow_muscle,spinal_cord
 24-34,0.62,0,0,0,0,2.51,1.68,0,0,0,0,0
 36-46,0,0,0,0,0,8.18,0,0,0,0,0,1.49
 48-58,0,1.76,0,0,4.29,3.13,0,0,0,0,0,1.37
 60-70,1.04,0.7,0,0,0,15.09,0,0,0,0,0,11.8
 72-82,1.94,0,0,3.11,0.88,14.26,0.67,0,1.34,0,0,0
 84-94,1.31,0.7,0,0,0,10.29,0,0,0,0,6.53,0
 96-106,1.75,1.09,2.98,0,0,1.52,0,0,0,0,0.58,5.52
108-118,13.36,2.38,0,0,0,5.47,0,2.43,0,0,0.56,0
120,0,0,0,0,1.68,0,0,0,0,1.12,0,3.65
