stage,eye,mesenchyme,neural
 10-12,0,0,14.46
 24-34,0,0,5.35
 36-46,6.65,0,0
 48-58,0.6,0,0
 72-82,2.18,0,0
 96-106,0,2.13,0
108-118,8.85,0,0
120,9.2,0,1.59
