stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,89.4,2873.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.11,0,0,0,0,0,0,0,0,0,0,0
  5-6,173.93,2361.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,0,0,0,10.04,0,123.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.3,39.76,0,79.38,0,0,0,85.81,0,0,0,0,0,69.12,0,0,0,0,0,0,0,0,0,0,0,1225.78,33.46,0,0,336.38,0,15.73,15.02,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,76.57,0,181.05,0,31.94,0,141.19,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,7.75,2085.95,58.75,0,0,708.37,0,17.99,19.83,8.55,53.67,0,7.28,0,0,0,0,0,0
 14-21,0,0,1.24,33.21,237.16,194.79,0,137.31,0,2.95,0,57.43,17.87,0,11.62,1.96,23.25,0,0,0,10.22,170.82,0,0,164.25,3263.75,12,10.13,23.96,29.6,0,128.15,9.91,236.88,2.38,130.15,528.15,888.47,0,0,49.42,0,3.24
 24-34,0,0.83,6.64,10.44,76.42,23.17,0,435.89,0,12.39,3.47,124.62,6.24,2.59,48.64,12.86,8.38,2.16,24.46,5.18,46.68,388.74,6.6,0,126.12,7733.19,5.29,33.84,36.57,0,0,397.11,1.29,1.02,4.53,11.19,40.41,1567.85,0,0,297.92,0,25.51
 36-46,0,0,1.88,0.59,18.32,1.02,0,1250.22,6.71,12.9,17.62,512.89,1.33,2.11,31.66,36.61,16.42,0,10.25,6.8,50.46,492.8,11.38,0.77,87.15,9593.12,0.62,32.37,31.79,0,2.85,468.23,1.64,0,1.97,1.63,0.83,2272.86,0,3.12,193.13,0,55.84
 48-58,0,1.29,3.94,0.6,61.82,8.98,0,2219.89,0.63,20.55,10,792.91,3.74,0,25.75,61.9,23.34,12.41,8.82,2.71,62.92,621.88,16.41,13.61,72.44,7764.71,25.53,25.44,26.48,0,0.61,325.16,0,0,2.18,8.37,0,1752.99,0,4.19,126.98,0,39.93
 60-70,2.52,0,1.5,5.58,73.62,0,0,2703.99,3.69,19.36,7.97,593.18,1,4.48,14.3,103.72,15.08,5.52,19.02,8.18,51.52,585.38,9.25,13.35,61.48,5362.02,1.73,7.1,39.92,0,3.35,405.55,0.64,0,8.39,4.57,0,744.67,0,9,82.49,8.36,48.64
 72-82,0,0,12.93,0,87.14,40.02,0,2015.9,9.53,3.16,22.31,658.13,11.19,1.17,17.61,86.58,4.85,16.46,30.73,1.35,17.14,720.71,42.23,29.61,63.94,4165.4,1.3,26.84,44.72,0,16.43,331.26,0,0,0.73,0.53,0,366.62,9.37,22.34,182.27,34.58,31.39
 84-94,0,0,9.07,0,133.67,16.38,0,1719.34,3.67,7.83,6.8,451.46,20.78,8.34,27.27,133.91,18.07,12.56,32.26,10.33,43.64,541.54,37.67,36.73,49.2,2893.92,1.43,35.77,89.87,0,16.09,874.51,0,0,4.98,0.77,0,302.69,16.46,15.94,177.72,31.03,54.61
 96-106,0,0,14.84,0,127.95,35.47,5.14,1507.3,2.31,8.34,7.95,588.6,20.21,0,21.57,113.78,14.02,6.63,46.14,50.61,8.75,428.19,55.64,17.68,46.69,2310.52,0,46.33,58.79,0,15.99,825.68,1.86,0,0.66,0.68,0,124.76,16.37,23.35,141.3,24.82,37.54
108-118,0,0,12.54,1.62,140.86,18.27,28.77,1296.48,1.16,10.23,2.07,504.96,11.09,0,16.03,94.69,17.53,19.72,32.61,19.71,22.36,472.6,49.23,13.85,29.4,2981.9,1.51,21.04,77.95,0,21.95,763.49,0.64,0,0.62,0.43,0,117.61,37.6,6.73,178.96,11.09,22.47
120,0,0,6.47,0,206.74,12.21,1.09,1255.22,0,17.66,15.33,805.12,9.48,5.2,15.24,188.45,6.39,54.89,29.06,7.66,39.53,436.62,9.92,14.05,27.61,4529.51,5.39,41.83,84.85,19.84,51.47,632.7,0,0,3.67,0,0,107.04,29.11,14.53,119.27,46.43,12.78
