stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,205.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,274.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.3,61.78,0,59.32,0,0,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.47,180.79,0,0,1132.78,0,13.46,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.44,0,161.1,0,0,69.02,0,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0,1099.66,233.62,0,0,1146.27,0,0,9.99,0,28.13,0,0,4.33,0,0,0,0,0
 14-21,0,0,0,1.84,34.38,4.5,6.73,0,0,0,24.81,4.31,0,0,0,0,0,0,0,0,12.48,0,0,14.18,286.25,89.09,1.08,7.37,67.14,0,0,0,70.37,2.23,1.23,28.93,130.13,0,0,4.03,0,0
 24-34,0,0,2.1,2.65,17.67,1.7,32.26,0,0,0.99,22.78,0,0,2.17,2.7,0,0,2.02,0,0,57.88,0.61,0,20.41,592.48,35.93,1.37,5.08,0,0,8.44,0,0,0,0,9.35,167.79,0,0,29.13,0,3.76
 36-46,0,0,0,0,5.7,0.81,37.77,0,0.57,4.84,60.69,0,0,1.28,0.64,0,3.97,0.81,0,0,58.81,0,0.67,17.19,570.93,64.79,1.57,4.6,0,0,0,0,0,0,0,0,222.09,0,0,10.98,0,3.02
 48-58,0,0,0,0,0.8,0,36.54,0,0,0.72,62.17,0.41,0,1.43,0,0,0,1.83,0,0.48,59.23,0,0.75,13.58,200.27,24.11,0.4,4.09,0,0,8.2,0,0,0.4,5.13,0,125.43,0,0,5.53,0,0.54
 60-70,0,0,0,0,1.47,0,58.98,0,4.83,6.15,58.19,0,0,0,3.36,0,0,1.97,0,2.69,97.87,0,2.57,13.55,76.42,16.33,1.56,1.14,0,1.67,1.52,0,0,0,0,0,49.9,0,0,3.05,2.72,0.99
 72-82,0,0,0.49,0,5.8,0.5,64.15,0,1.17,5.17,96.47,0,0,1.6,4.17,0,2.24,0,0,0,129.96,0,4.17,15.8,62.74,16.28,4.11,4.33,0,2.23,8.15,0,0,0,0,0,34.9,0,3.21,10.94,3.17,2.49
 84-94,0,0,0,1,9.46,0,43.34,4.33,0.55,0,58.21,2.65,0,1.01,0,0,1.57,0,1.14,0.67,67.16,0,5.71,5.54,49.54,24.7,0,8.66,0,0.57,7.21,0,0,1.77,0,0,24.95,0,1.23,13.85,5.51,0.64
 96-106,0,0,0,0,11.33,0,27.75,1.26,5.34,4.65,81.19,0,0,0,0,0,1.5,3.76,2.44,0,115.19,0,6.46,6.91,53.04,10.45,1.3,6.69,0,4.1,2.75,0,0,0,0,0,10.94,0,3.18,34.72,0.65,7.11
108-118,0,0,1.09,0,8.07,0.59,37.9,0.54,5.52,2.56,77.71,1.83,0,0.69,0,2.59,4.69,0.42,3.17,4.6,127.18,0,7.05,11.91,56.95,16.36,1.26,8.74,0,12.8,9.36,0,0,0,0.41,0,1.92,2.63,0.8,7.02,5.03,0.93
120,0,0,0,0,3.81,0,63.34,0,0,8.03,77.24,1.61,0,0,0,0,0,2.17,0,0,30.2,0,36.73,1.74,115.39,18.81,14.66,0,0,0,9.6,0,0,1.13,0,0,9.5,0,10.18,21.45,0,3.14
