stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,563.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.29,258.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.21,0,0,17.43,0,0,0,75.73,0,0,0,0,0,21.87,0,0,0,0,0,0,0,0,0,0,0,446.14,37.77,0,0,158.22,0,0,29.32,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.93,0,74.38,0,4.44,0,13.65,0,0,0,0,0,7.47,0,0,0,0,0,0,0,0,0,0,0,833.03,56.99,0,0,394.47,0,0,41.46,0,32.88,0,6.54,0,0,0,0,0,0
 14-21,0,0,2.47,8.74,92.36,18.94,0,24.21,0,1.18,0,12.69,8.03,0,7.42,0.95,2.82,0,0,0,0.84,65.81,0,0,49.9,492.63,24.36,0.95,4.55,2.31,0,45.49,1.12,62.53,9.74,8.84,74.21,158.73,0,0,10.06,0,1.92
 24-34,0,0,1.7,5.61,33.19,6.43,0,80.4,0,5.13,4.47,24.72,2.5,0.67,7.99,6.76,5.29,2.27,1.95,1.1,3.12,81.49,2.41,3.32,54.5,1304.57,5.88,26.25,5.97,0,0,126.81,0,0.71,4.75,2.41,16.35,282.39,0,0,50.17,0,8.92
 36-46,0,0,0.98,0,27,1.89,0,124.98,7.16,7.08,5.3,33.99,3.01,0,2.39,1.18,7.45,2.2,2.27,0,1.37,107.66,0,0,32.04,1210.38,8.08,14.84,4.62,0,0,116.8,0.81,0,2.52,4.44,2.04,268.1,0,0,45.93,0,20.58
 48-58,0,0,0,1.75,34.86,0.69,0,292.71,3.13,9.56,13.72,89.27,1.08,0.48,7.22,7.92,1.78,1.03,1.34,1.39,14.83,128.63,1.05,2.05,19.54,908.37,7.93,12.74,2.49,0,1.49,120.32,0,0,7.11,0,0,205.57,0,0.42,42.75,0,9.99
 60-70,0,0,1.52,0,26.96,7.57,0,943.79,0.81,8.16,6.13,93.64,3.76,2.38,3.71,13.24,3.77,1.14,1.57,3.91,0.73,184.3,4.22,6.05,33.34,991.44,1.36,14.3,6.96,0,0,72.56,0,0,5.18,0,0,146.35,0,2.86,34.64,0,1.61
 72-82,0,0,1.6,0,35.47,28.84,1.86,867.59,1.12,4.06,18.59,89.18,6.71,0,4.93,15.89,6.96,8.78,6.85,2.39,1.45,255.7,13.24,6.87,19.85,710.69,1.25,16.25,8.5,1.13,1.67,46.22,0,0,2.46,0,0,66.13,1.07,3.61,55.53,1.92,11.44
 84-94,0,0,5.93,0,53.89,36.74,1.52,648.15,0.56,7,8.88,60.22,12.22,0,3.49,21.93,9.58,8.22,8.48,2.92,1.86,206.91,1.67,1.13,12.47,630.28,0.93,19.67,23.65,0,0,174.11,0,0,3.93,0,0,44.44,7.67,3.82,56.94,11.12,3.29
 96-106,0,0,3.29,0,76.12,53.32,0.77,629.93,4.03,12.49,2.45,77.97,16.7,0,5.52,9.71,6.65,4.19,13.98,7.59,1.42,162.85,5.45,10.51,18.41,555.46,1.61,12.13,17.68,0,3.68,115.9,0,0,1.21,0,0,27.85,4.02,10.19,56.44,7.51,3.94
108-118,0,0,5.36,2.24,65.83,9.41,8.33,448.59,2.54,20.81,2.58,101.32,16.45,0,4.98,27.12,6.58,25.87,7.35,7.37,2.27,207.78,4.31,9.55,28.17,658.79,1.89,8.21,8.73,0,5.62,117.95,0,0,9.04,2.23,0,7.46,19,9.24,46.63,4.98,5.35
120,2.37,0,10.11,0,76.75,15.68,0,275.4,8.17,5.89,3.49,62.04,30.47,0,8.41,37.92,10.18,0,12.85,0,1.51,171.34,10.74,14.49,10.3,809.02,7.46,13.88,31.96,0,15.66,63.96,0,0,9.28,0,0,42.25,11.41,6.76,79.4,4.98,0
