stage,epidermis,eye,mesenchyme,neural,periderm,spinal_cord,vasculature
  7-9,0,0,0,5.05,0,0,0
 10-12,0,0,0,5.82,0,0,0
 14-21,0,0,0,0,0,1.55,0
 24-34,0,0,0.81,1.64,0,0,0
 36-46,0,0,0,8.37,0,0,0
 48-58,0,0,0,7.3,0,0,0.53
 60-70,0,1.67,0,28.25,0,0,0
 72-82,0,0,0,20.7,0,0,0
 84-94,0,2.99,0,16.2,0,0,0
 96-106,0,0,0,26.83,0,0,0
108-118,0.56,0,1.37,15.79,0,0,0
120,0,0,0,63.16,1.71,0,0
