stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,24.74,726.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41,0,0,0,0,0,0,0,0,0,0,0
  5-6,66.47,541.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.71,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.03,27.21,0,62.75,0,0,32.67,0,0,0,0,0,12.44,0,0,0,0,0,0,0,0,0,0,0,986.47,51.74,0,0,394.88,0,0,16.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,119.44,0,120.96,0,10.78,190.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.95,57.46,0,0,463.8,0,0,4.37,0,47.68,0,5.78,0,0,0,0,0,0
 14-21,0,1.44,1.11,20.47,40.73,60.66,26.29,0,0,0,31.52,0.85,0,2.21,2.2,0,0,0,0,0,42.79,0,0,30.47,584.41,4,6.76,19.99,10.01,0,0,0,29.87,18.7,6.07,45.4,276.92,0,0,7.75,0,0
 24-34,4.02,0,0,5.72,24.72,2.61,104.02,0,0.64,2.73,33.78,0.68,0,3.07,1.44,0.77,0,3.63,0.84,1.19,78.36,1.24,1.52,24.58,1339.44,0.61,10.11,35.97,0,0.99,0,0,0,7.84,0.88,14.8,312.86,0,0,40.41,0,0
 36-46,0,0,2.78,0,24.19,0,399.82,1.3,0,0.71,126.99,0,0,0.93,0,0,0,6.68,2.64,58.69,103.38,0.56,1.72,28.79,2273.86,5.9,8.05,14.18,0,0,1.52,0.81,0,2.11,0,0,501.16,0,0,27.63,0,5.72
 48-58,0,0,0,0,24.41,7.12,645.66,0.6,1.17,3.79,276.98,3.21,0,2.71,0.57,0.46,8.37,9,0,30.14,130.25,0,3.32,24.79,1477.27,3.54,6.64,14.85,0,0.53,3.66,0,0,2.41,0,0,355.22,0,0,20.73,0,6.12
 60-70,0.81,0,1.33,0,22.3,0,729.32,0,11.4,0.91,311.79,5.69,0,5.01,1.37,0,4.45,9.63,0,28.06,149.36,0,4.94,10.23,1018.68,0,7.71,10.13,0,0.71,0,0,0,1.35,0,0,209.48,0,3.86,5.84,1.25,17.13
 72-82,0,0,0.5,0,16.11,5.54,232.17,1.79,0,8.36,158.03,0,0,6.06,9.58,1,2.72,23.6,0,27.42,149.65,0.73,0.65,12.65,716.74,0,9.96,23.67,0,2.2,1.41,0,0,0,0,0,71.48,0,5.57,16.86,0.58,17.18
 84-94,0,0,3.48,0,22.6,0.68,162.5,0,0,1.61,90.4,0,0,0,9.62,0.83,0,8.81,0.83,60.73,123.02,0,12.31,8.59,467.86,0.57,8.58,39.14,0,0,3.98,0,0,0,0.97,0,45.8,0,2.34,12.64,3.6,40.14
 96-106,0,0,2.13,0,10.6,6.32,168.53,0,0,0,132.35,0,0,5.74,7.09,0.68,0.76,25.72,0,12.93,105.62,0.97,6.18,4.93,423.51,1.05,13.51,38.32,0,9.99,5.74,0,0,1.37,7.61,0,21.28,0,4.65,17.76,1.84,28.78
108-118,0,0,0,0,26.32,0,135.33,0,0.46,0.52,111.57,2.38,0,0,17.69,0,0.47,23.43,0,41.07,98.56,0,0.79,7.56,572.45,0.47,1.98,50.78,0,2.45,1.49,0,0,1.04,0,0,13.25,1.12,2.57,19.62,3.89,32.59
120,1.12,0,0,0,18.02,0,108.79,0,2,8.03,124.44,0,0,0,2.71,0,0,3.86,0,0,85.66,0,2.33,1.03,569.38,0,0,44.18,0,0,0,0,0,0,0,0,14.37,0,23.85,19.87,3.35,1.64
