stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,145.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.03,120.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.34,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.53,0,0,43.3,0,0,0,12.21,0,0,0,0,0,7.51,0,0,0,0,0,0,0,0,0,0,0,142.5,8.54,0,0,21.24,0,3.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.56,0,113.55,0,16.47,0,32.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.78,25.89,0,0,39.44,0,6.13,0,20.17,0,0,0,0,0,0,0,0
 14-21,0,0,3.47,31.19,195.09,21.83,0,9.98,0,7.69,0,6.18,16.91,0,11.88,0,3.47,0.87,0,0,0,48.62,0,0,79.95,87.48,1.78,0,3.23,0.85,0,82.92,4.86,7.9,0.91,35.14,46.82,0,0,6.23,0,0
 24-34,0,0,2.67,19.34,43.76,6.69,0,27.38,0,11.86,3.25,8.92,5.29,0,70.72,0,3.85,0,1.54,5.71,0,126.81,0.95,1.52,76.4,392,4.11,1.73,4.54,1,0,84.76,0,8.03,0.66,2.49,116.95,0,0,18.77,0,0
 36-46,0,0,1.92,3.91,49.1,1.86,0,83.12,0,10.85,5.32,16.92,15.86,0,98.89,0.57,2.22,0,3.21,23.42,0,174.83,6.37,13.27,34.51,474.9,6.09,13.28,15.02,0,0,177.93,0,6.06,0,0,148.36,0,1.89,23.87,0.78,0
 48-58,0,0,0.44,0.9,49.14,1.3,0,173.72,0,18.19,11.8,28.39,9.36,1.19,69.77,0,7.53,0,2.63,27.03,0.48,221.58,5.77,46.81,34.93,572.44,0.5,5.79,11.26,0,3.39,145.33,0,2.99,0.46,0,77.25,0,0.61,16.28,0,1.96
 60-70,0.81,0,1.81,0,70.47,1.62,0,271.09,0.81,8.72,7.08,33.82,21.26,0,62.4,4.67,0.71,0.66,5.05,13.72,0,268.37,1.81,56.71,26.83,411.82,5.44,2.62,18.42,0,7.22,197.52,0,16.38,0.64,0,83.25,5.38,15.66,18.91,1.82,0
 72-82,0,0,11.5,0,37.71,1.38,0,233.27,1.87,0,20.21,33.71,12.79,1.02,50.17,3.03,8.49,2.48,0.65,18.6,0,260.94,4.47,38.64,26.25,418.47,0,10.2,7.32,0,26.36,164.77,0,7.1,2.88,0,56.21,2.97,22.11,26.84,17.75,5.04
 84-94,5.55,0,12.24,0.95,62.35,1.27,1.63,211.29,1.13,8.9,20.02,34.73,55.92,3.94,38.5,2.76,8.85,3.07,2.91,80.63,2.28,255.13,1.01,30.3,23.12,227.36,0,3.07,9.09,0,0.6,300.77,0,1.93,0,0,27.39,7.82,24.23,24.83,16.01,12.53
 96-106,0,0,19.39,0,109.08,19.31,7.16,176.44,2.05,15.67,19.12,45.7,61.41,1.06,61.68,2.19,7.68,0,2.24,101.03,0,239.31,8.42,21.76,29.11,207.11,1.17,5.82,31.15,0,13.09,335.25,0,6.21,0,0,9.53,8.5,14.14,59.02,24.63,0.62
108-118,0,0,35.8,1.52,136.62,11.18,24.97,167.54,0.67,31.08,38.4,61.4,67.29,0,26.29,9.93,24.75,0,3.16,288.42,0,254.38,12.96,36.45,25.74,262.44,2.76,7.04,26.66,0,11.1,274,0,9.66,0.48,0,5.07,6.38,13.88,46.31,20.18,5.08
120,0,0,21.26,0,118.97,24.43,3.4,177.84,5.69,31.25,40.07,74.06,110.87,0,62.75,21.8,6.11,0,3.81,118.27,0,266.53,16.11,25.5,37.46,560.55,2.47,1.61,48.5,0,29.75,361.47,0,1.21,0,0,14.01,8.48,37.36,61.34,26.52,0
