stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,116.52,997.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,168.65,2159.15,0,0,0,0,0,0,0,0,0,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,162.31,22.34,0,0,47.07,0,8.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,97.47,157.7,0,176,0,0,0,546.93,0,0,0,0,0,176.79,0,0,0,0,0,0,0,0,0,0,0,3943.97,203.92,0,0,1389.95,0,20.12,18.93,0,0,0,0,0,0,0,0,0,0
 10-12,0,163.43,0,278.67,0,41.25,0,483.8,0,0,0,0,0,129.71,0,0,0,0,0,0,0,0,0,0,0,4768.88,189.87,0,0,1620.1,0,3.1,23.57,0,200.41,0,26.47,0,0,0,0,0,0
 14-21,0,2.71,0,13.27,187.02,44.71,0,84.45,0,0,0,61.48,9.2,24.85,3.94,0,6.54,1.11,1.85,1.02,11.79,102.31,0,0,43.12,857.33,27.72,15.35,27.42,18.26,0,24.41,2.43,134.16,46.12,17.73,116.94,344.7,0,0,27.3,0,10.57
 24-34,0.88,0,3.02,7.4,59.36,10.49,0,152.13,0,9.64,2.53,63.46,1.66,4.81,7.35,25.95,11.14,12.33,4.72,4.74,15.82,111.53,4.4,2.12,51.85,1749.21,6.86,45.42,38.85,0,1.98,68.78,0,0,13.94,0,20.17,440.46,0,0,74.93,0,41.47
 36-46,0,0,0,0,27.1,6.93,0,296.77,1.88,3.96,9.72,69.61,2.36,0,4.48,10.07,7.99,7.37,1.86,1.42,48.79,168.13,4.34,0.78,42.02,1671.67,13.06,36.06,20.04,0,0.97,102.68,1.49,0,21.47,2.3,0,438.49,0,0,31.64,0,29.83
 48-58,1.15,0,0.99,0,33,5.4,0,538.71,4.24,3.81,10.32,166.23,8.1,0,1.72,8.68,7.94,16.03,7.01,6.38,27.85,215.72,1.25,5.31,41.89,1416.75,3.76,26.81,23.53,0,0.45,54.03,0,0,8.28,5.1,0,323.88,0,0.61,21.88,0,70.78
 60-70,0,0,0,0,54.27,5.64,0,728.72,0.79,8.43,15.14,142.63,3.05,0,3.77,6.62,14.36,13.63,4.02,1.33,4.53,272.87,0.62,31.51,18.73,1385.15,0.98,29.64,15.34,0,3.49,81.81,0,0,5.78,3.37,0,211.84,0,0,28.44,0.73,16.69
 72-82,0,0,4.09,0.56,39.72,9.3,0.9,625.52,2.65,7.71,23.65,129.49,17.2,0.65,8.9,18.9,3.76,21,4.84,5.82,0,319.09,1.8,11.17,30.75,1086.44,2.46,46.25,23.58,0,4.49,24.38,0,0,3.35,8.92,0,103.87,6.27,7.49,31.71,6,17.22
 84-94,0,0,2.96,1.04,51.19,28.36,0.6,517.43,9.77,13.84,9.61,130.28,20.17,1.3,3.33,36.1,14,40.11,17.32,0,8.1,265.46,8.23,16.62,25.17,711.07,0,41.68,38.94,0,4.66,111.99,1.4,0,1.94,0,0,64.4,1.68,2.63,50.55,4.61,10.05
 96-106,0,0,8.51,0,44.86,42.74,2.19,583.68,2.15,7.33,8.54,95.38,12.76,0,5.31,30.19,9.47,13.02,19.84,9.89,4.09,257.51,17.91,12.41,16.57,657.69,3.5,53.04,30.75,0,6.39,90.18,0,0,3.12,1.22,0,62.67,3.78,5.63,43.17,16.13,2.92
108-118,0,0,2.25,0,52.25,50.65,5.16,644.52,1.26,9.36,8.37,136.4,12.77,0,9.77,33.29,15.36,33.72,17.19,8.21,8.97,232.31,5.61,1.97,18.07,831.41,8.98,42.64,38.45,0,3.11,101.57,0.48,0,4.83,1.94,0,35.36,3.07,3.32,34.22,4.66,28.54
120,0,0,0,0,64.3,61.1,0,411.66,10.99,1.8,4.97,184.34,29.17,0,2.95,53.46,0,25.26,24.54,4.16,5.04,278.36,0,35.96,21.21,1359.2,11.64,69.5,59.7,0,0,80.75,0,0,5.96,1.21,0,25.14,3.5,30.44,60.17,22.96,6.57
