stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,563.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.23,269.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.1,5.34,0,3.79,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.39,9.47,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.64,0,25.19,0,0,0,22.95,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,1350.97,16.39,0,0,81.9,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,101.27,83.11,128.78,0,0,54.89,0,0,0,56.53,0.99,0,1.26,3.18,0,1.85,0,0,7.6,1.71,0,0,0,4785.9,0,126.01,15.08,0.92,0,0.88,8.68,1.75,1,0,5.05,1530.93,0,0,0,0,0
 24-34,0.88,0,76.74,3.98,101.27,2.98,0,297.07,0.9,0.95,0,79.73,6.75,0,0,1.8,3.5,0.83,9.38,1.97,18.18,73.9,2.06,0,23.8,36086.93,3.01,153.1,21.06,0,0,36.83,0,0,0.91,8.73,9.55,7196.11,0,0,28.7,0,3.14
 36-46,0,0,15.12,0,88.86,0,0,3027.42,10.89,0.88,3.96,448.48,2.42,0.59,1.35,9.7,0,23.9,1.18,7.49,40.16,144.14,0.56,0,39.27,82944.32,15.97,198.67,33.5,0,0,86.86,0,0,13.18,8.62,2.3,17707.28,0,0.85,32.09,0,39.72
 48-58,0,0,12.25,0.43,224.31,5.73,0,10581.88,4.06,40.22,14.61,1557.68,5.22,0.93,10.68,4.62,0.89,43.75,6.24,13.89,62.86,269.5,0.82,31.21,51.28,66276.65,21.93,79.1,21.94,0,2.05,76.49,1.31,0,10.83,4.68,0,19824.9,0,1.13,36.12,0,109.06
 60-70,0,0,17.49,0,132.81,16.61,0,13088,1.03,31.09,2.55,872.77,7.59,1.75,7.34,10.3,0,7.5,6.2,0,6.51,229,1.41,17.66,20.7,36066.8,0,61.42,20.15,0,0,31.63,0,0,6.86,1.29,0,13916.59,23.81,0.73,16.57,1.13,63.24
 72-82,0,0,57.47,0,156.88,26.92,0,7640.32,0,3.55,6.79,568.11,13.02,0,4.8,9.97,1.63,4.76,2.12,7.52,2.19,196.31,0,8.08,34.92,21829.8,13.97,53.59,9,0,1.61,19.73,1.65,0,2.8,0.7,0,6414.87,94.26,3.54,29.38,3.06,57.84
 84-94,0,0,50.68,0,188.3,34.37,0,5290.19,2.84,13.33,5.05,499.72,31.4,0,5.23,14.39,4.72,22.45,13.86,31.92,7.95,237.31,3.08,9.74,29.47,15414.74,1.93,63.36,19.15,0,0,27.34,0,0,5.83,1.37,0,5247.86,178.23,12.24,16.82,2.79,44.61
 96-106,0,0,43.19,0,131.96,63.17,0.62,3726.95,6.83,4.14,1.35,384.06,26.23,0,6.73,9.64,3.73,5.93,3.96,18.45,4.68,176.37,6.18,4.25,6.44,10203.19,0.62,64.26,8.75,0,7.38,21.29,5.88,0,1.79,0,0,1497.13,205.71,6.9,15.63,2.34,12.83
108-118,0,0,26.56,0,169.61,4.45,0,3327.08,5.22,4.26,0,252.21,16.7,0,2.93,2.41,2.92,14.44,0,5.66,11.01,105.46,1.07,17.25,7.98,12640.7,2.31,67.03,11.99,0,0,8.98,0,0,2.17,0,0,1133.42,190.61,2.36,13.52,1.05,3.56
120,0,0,25.84,0,262.21,11.99,3.69,3471.97,25.28,16.08,8.73,634.94,23.19,0,0,12.11,14.69,0,0,0,1.33,283.92,1.49,20.52,16.36,16344.39,12.6,80.8,28.62,10.96,9,17.59,0,0,1.13,0,0,929.3,83.66,14.31,5.9,2.27,16.3
