stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1540.14,35556.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.33,0,0,0,0,0,0,0,0,0,0,0
  5-6,4311.86,50130.63,0,45.95,0,0,0,0,0,0,0,0,0,72.72,0,0,0,0,0,0,0,0,0,0,0,1204.03,128.09,0,0,210.73,0,611.88,0,0,0,0,0,0,0,0,0,0,0
  7-9,445.96,598,0,1279.49,0,5.98,0,2741.07,0,0,0,0,0,568.62,0,0,0,0,0,0,0,0,0,0,0,22232.86,677.07,0,0,8629.92,0,49.28,271.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,474.97,0,946.87,0,93.8,0,1892.25,0,0,0,0,0,249.86,0,0,0,0,0,0,0,0,0,0,0,17857.74,159.21,0,0,6833.65,0,23.97,173.54,13.08,758,0,89.11,35.01,0,0,0,0,0
 14-21,1.39,5.03,0,145.49,1407.73,391.28,0,1121.74,0,5.4,0,173.63,34.42,4.23,4.28,13.88,29,5.01,5.14,2.6,0,733.74,1.47,0,803.22,12423.47,141.48,65.64,152.85,399.46,0,235.44,18.39,1448.72,81.18,0,1425.77,4227.32,0,0,45.34,0,2.12
 24-34,0,0,0,31.67,498.65,174.43,0,2307.96,0,7.5,7.29,318.93,17.8,5.13,10.14,25.07,5.2,30.86,13.98,32.78,7.46,1638.09,9.77,10.22,657.74,16389.32,146.22,166.78,108.34,0,0,638.09,0,4.39,21.55,3.74,126.31,4218.61,0,0,262.36,0,12.97
 36-46,0,0,0,4.5,260.03,133.81,0,4904.45,6.58,5.04,5.94,309.29,8.15,0,12.83,48.3,9.87,31.27,4.74,13.51,12.64,1492.35,10.66,31.92,478.3,12161.03,103.39,72.57,64.13,0,0,286.55,0.81,2.1,15.59,4.22,0.9,2792.44,0,0,150.73,0.78,34.94
 48-58,0,0,0,2.85,347.78,183.55,0,6552.14,8.32,12.53,14.15,369.49,22.46,0,45.61,41.6,26.08,79.57,7.09,27.85,10.33,1629.35,6.39,68.96,306.01,6833.76,33.85,42.68,68.8,0,0,120.38,0.65,0,5.88,1.57,0,992.05,0,0,133.4,0,41.17
 60-70,0,0,0,0,315.03,23.42,0,4259.2,2.37,10.61,14.1,455.61,23.02,0,2.62,49.63,13.33,51.65,18.44,19.8,4.38,1154.12,8.28,125.97,201.62,3324.63,47.57,17.99,50.03,0,1.44,68.63,0,0,13.3,0,0,143.48,2.13,0,98.47,0,2.96
 72-82,0,0,2.18,0,193.62,28.52,2.5,1367.17,4.53,5.02,11.31,342.29,53.14,0,10.4,74.81,5.3,18.55,1.38,18.77,0,905.73,4.2,66.5,171.87,1835.8,7.23,26.42,25.27,0,0,33.98,0,0,5.03,4.29,0,64.52,6.65,5.08,144.68,0,15.46
 84-94,0,0,0,4,296.26,66.8,15.47,1490.37,0.56,3.18,7.54,241.45,132.68,0,14.35,66.37,29.88,34.32,5.63,46.73,4.67,912.39,2.3,88.08,172.26,1829.46,29.15,39.82,50.74,0,1.01,64.07,0,0,16.2,1.07,0,53.67,29.4,6.41,188.9,2.38,0
 96-106,0,0,0,0.74,202.18,81.33,11.97,1079.29,10.98,4.44,1.88,226.35,117.61,0,28.8,93.38,12.11,13.5,10.6,39.53,0,440.34,0.68,39.09,100.68,1519.12,26.33,15.55,54.45,0,2.27,78.71,0.64,0,12.58,0,0,39.48,17.96,1.97,195.8,6.61,10.5
108-118,0,0,0,3.05,151.81,97.35,4.43,1207.44,0,7.24,6.56,264.86,80.39,0,5.06,92.47,7.45,22.79,6.34,34.69,1.75,403.9,0.48,49.65,121.72,1935.64,25.64,42.83,43.39,0,0,56.03,0.48,0,21.96,0,0,31.45,16.46,0.56,129.28,5.13,0
120,0,0,3.24,0,82.82,116.03,4.55,1105.99,1.54,1.61,4.43,189.26,29.34,0,5.18,94.45,6.04,5.47,0,21.38,0,491.47,0,19.3,55.79,1933.92,11.95,20.91,22.67,0,2.76,36.68,0,0,3.87,0,0,50.41,7.83,0,64.91,3.77,0
