stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,107.62,3172.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.02,0,0,0,0,0,0,0,0,0,0,0
  5-6,364.31,6364.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.89,11.17,0,0,27.22,0,80.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,169.79,267.14,0,363.75,0,0,0,833.53,0,0,0,0,0,257.83,0,0,0,0,0,0,0,0,0,0,0,6317.17,320.11,0,0,2362.98,0,0,22.94,0,9.82,0,0,0,0,0,0,0,0
 10-12,5.75,211.68,0,250.09,0,16.8,0,500.52,0,0,0,0,0,72.73,0,0,0,0,0,0,0,0,0,0,0,4399.57,69.96,0,0,1698.87,0,10.48,39.07,0,208.73,0,0,4.33,0,0,0,0,0
 14-21,0,0,3.29,20.95,164.97,48.31,0,150.72,0,1.75,0,39.87,6.78,0.81,1.1,0,10.98,0,2.03,0,1.74,107.47,0,0,72.8,1403.64,16.46,4.03,17.74,34.62,0,40.26,2.11,130.21,7.32,15.44,154.66,461.87,0,0,14.43,0,0
 24-34,0,0.83,1.81,5.92,76.06,2.39,0,259.19,0.68,6.58,11.06,49.81,2.62,0,2.75,0,5.11,5.61,6.53,4.35,0,197.13,1.39,1.73,56.13,2630.92,10.44,24.81,19.09,0,0,59.45,0,0,2.42,0.93,27.75,535.4,0,0,41.3,0,5.82
 36-46,0,0,0,0,35.57,0,0,394.68,0,1.59,0.63,69.6,0,8.29,2.51,8.3,2.05,5.3,2.85,5.5,5.51,192.33,2.77,4.15,32.67,2524.06,1.25,16.5,14.8,0,3.62,64.82,0,0,0.67,3.87,0,447.69,0,0,19.13,0,1.07
 48-58,0,0,0,0,37.83,0,0,612.04,2.12,9.17,6.94,145.44,1.49,0.57,4.14,5.78,0.9,5,3.42,6.58,4.92,236.86,0,14.62,33.85,2338.02,6.83,9.21,13.03,0,0,25.78,0,3.76,0,3.46,0,449.16,0,1.34,22.65,0,16.45
 60-70,0,0,0.65,0,39,0,0,746.88,4.66,5.6,12.67,103.28,9.93,1.34,0.92,5.54,0,1.32,1.97,4.73,0,181.83,1.92,8.5,15.14,1659.69,0.65,4.56,6.62,0,0,56.75,0,0,1.87,0,0,179.21,1.38,0.9,15.18,0.8,24.51
 72-82,0,0,2.43,0,26.72,12.07,0,512.06,3.72,2.8,8.6,104.39,5.42,0,2.73,2.3,5.56,0.54,9.37,0.62,2.32,209.43,0.55,7.1,31.94,1153.96,8.32,7.28,13.49,0,0.71,38.25,0,0,1.96,0.49,0,138.54,1.84,5.8,34.14,2.21,1.16
 84-94,0,0,1.89,0,55.47,9.22,1.48,405.82,11.93,9.95,12.11,72.03,6.24,0.64,8.08,2.55,1.28,2.36,2.9,8.96,7.85,193.27,2.14,7.06,21.17,860.68,10.26,14.45,11.52,0,2.19,102.55,0,0,2.73,0,0,78.07,2.26,5.88,29.51,4.39,9.58
 96-106,0,0,2.46,0,37.82,26.72,0,272.09,0.57,4.37,4.81,76.99,9.06,1.06,1.89,17.08,5.29,2.07,9.24,1.45,0.59,166.19,7.87,3.11,16.29,763.79,0,5.46,11.7,0,2.1,90.34,0,0,2.6,0,0,48.69,1.68,5.87,38.57,8.02,7.63
108-118,0,0,0,0,65.05,12.04,10.71,272.27,1.58,12.54,5.4,87.16,11.21,0,0.69,10.11,7.22,6.33,10.37,1.99,3.48,177.89,3.43,3.62,18.96,898.16,2.37,8.08,17.22,0,5.24,62.96,0,0,3.27,0,0,47.23,6.72,3.56,34.08,6.88,7.01
120,0,0,0,0,90.22,16.65,0,392.67,1.54,9.31,8.45,118.77,9.05,0,3.84,7.57,4.52,17.45,1.15,3.02,1.45,194.38,1.1,10.27,21.73,1305.97,4.81,23.38,28.52,0,0,45.78,0,0,5.09,0,0,34.43,6.92,0,45.35,17.14,1.64
