stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,10.18,1222.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.58,136.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.61,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86,8.26,0,0,28.77,0,0,3.03,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.28,10.83,8.26,9.71,0,0,0,6.45,1.08,0,0.89,0,0.91,0.87,0,0,0.86,6.41,0,0,5.71,140.06,1.54,1.84,0.8,0,0,2.03,0.91,7.39,4.28,0,35.3,48.01,0,0,3.24,0,0
 24-34,0,0,0.8,5.48,21.38,2.71,13.83,0,4.27,1.82,2.47,0,0,4.17,1.86,3.55,0,0.71,2.61,0,41.47,0,0,22.7,300.51,4.54,3.08,1.29,0,0,13.99,0,0,12.32,2.48,8.05,118.16,0,0,25.74,0,3.37
 36-46,0,0,0.98,0,4.65,0,20.23,0,0,0,17.14,0,0,2.56,0,1.44,0,0,0,10.57,31.95,0,4.97,12.23,182.36,2.53,2.39,0.82,0,0,25.89,0,0,4.61,4.89,0,70.85,0,0,8.13,0,0.65
 48-58,0,0,0,0,0,0,31.13,0,1.03,1.38,52.32,0,0.37,0.83,0.84,0,0,0.86,0,0.43,39.43,0,1.42,4.72,82.62,1.67,1.17,0.95,0,0,8.06,0,0,0.83,0.39,0,50.99,0,0,8.5,0,3.54
 60-70,0,0,0,0,6.82,0.69,59.91,0,1.18,0,79.23,0,0,0,1.14,0,1.91,0,0,0,58.93,0,0.84,8.07,47.17,0.93,3.01,2.44,0,2.96,23.5,0,1.38,0,1.58,0,25.48,0,3.11,17.89,0,4.01
 72-82,0,0,0,0,7.88,12.86,117.79,0.49,0,2.65,134.42,2.81,0,0,1.75,0.53,0,1.62,0,0,106.04,2.95,0.51,1.5,81.36,1.23,5.07,3.23,0,0.71,3.15,0,0,0.54,3.15,0,26.73,1.56,1.75,11.83,1.41,3.16
 84-94,0,0,1.23,0,15.76,6.32,135.21,0,2.97,1.6,99.97,2.59,0,0,4.15,2.45,4.52,7.24,0,4.3,83.74,1.27,7.52,9.5,98.17,0,2.34,14.83,0,0,16.87,0,0,0.8,0.57,0,13,6.99,7.69,13.13,0,0
 96-106,0,0,0.56,0,18.96,26.72,229.11,0.71,4.42,6.28,161.95,4.66,0,1.16,8.49,0.74,2.49,4.02,0.7,1.5,134.44,0,3.07,9.01,118.5,1.2,4.15,12.32,0,5.06,7.67,0,0,1.57,0.6,0,6.42,5.41,3.76,48.38,5.74,0
108-118,0,0,0,0,19.84,2.63,246.82,1.48,2.36,5.62,164.8,3.61,0,0.56,9.53,5.18,8.69,6.02,3.14,0.52,130.09,1.08,7.47,0.57,166.77,0.9,5.52,11.88,0,11.49,5.83,0,0,0.94,1.48,0,18.19,6.91,4.77,27.54,3.29,21.4
120,0,0,0,0,9.41,5.78,153.16,1.01,1.17,6.67,146.6,0,0,0,17.01,2.65,1.74,4.97,0,0,72.57,26.76,27.02,13.16,110.35,1.33,0,5.5,0,0,6.41,0,0,1.47,0,0,0,0,0,15.99,0,0
