stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,11.49,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0,0,0,0,0,22.66,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.87,5.66,0,0,4.55,0,33.22,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.47,0,0,0,23.78,0,48.08,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,5.09,19.93,15.73,0,0,0,0,0,0,1.09,28.07,0,0,0,18.67,0,0,1.19,0,12.4,11.08,0,0.82,42.08,0,1.55,0,0,0,1883.25,5.44,28.58,0,1.77,4.06,0,0,0,0,0
 24-34,0,0,7.65,20.77,27.14,8.28,0,6.12,0,3.58,0,0,29.42,13.04,0.67,0,91.79,0,3.53,0.89,0,7.17,54.38,0,2.98,305.75,1,59.62,0.62,0,0,2005.43,0,69.95,4.95,5.13,11.69,0,0,2.95,0,0
 36-46,0,0,2.67,1.45,21.93,1.11,0,10.6,0,9.42,0,0,22.15,0,0,0,67.74,0,0,3.48,0,7.9,36.27,0,2.51,549.77,0,52.58,0,0,0,2457.79,0,61.32,0,0,9.48,0,0,1.63,0,0
 48-58,0,0,0.4,1.03,35.78,0,0,22.89,0,30.68,5.23,7.95,41.16,0,0,0,30.55,0,0,13.38,3.6,11.35,30.51,0.48,5.73,265.95,0.96,24.86,0,0,0,2293.13,0,21.26,0,0,15.82,0,0,3.55,0,8
 60-70,0,0,20.16,0,86.08,0,2.96,24.49,0,36.74,1.64,5.4,63.85,5.24,0,0,49.46,0,0,16.69,0,8.19,25.06,5.95,1.71,184.51,0,14.63,2.44,0,0,2243.84,0,20.18,0,0,7.72,5.71,0,0,0,8.7
 72-82,0,0,60.08,0.56,173.72,2.29,8.11,38.31,6.88,30.8,1.23,4.02,227.53,0,0,1.35,91.79,0,0.97,16.4,0,18.76,23.66,0,3.2,181.92,1.47,24.93,4.09,0,0,1996.65,0,7.75,3.45,0,7.48,41.85,0,0,0,12
 84-94,0,0,85.32,8.87,343.32,18.27,34.8,50.67,0,133.7,0,3.15,450.14,0,0,2.24,156.04,0,0.75,10.6,0,22.83,59.59,0,7.88,256.83,0,24.17,0,0,0,5612.84,0,44.16,0,0,1.18,119.29,0,0,0,0
 96-106,0,0,83.15,13.69,550.86,59.64,12.35,79.05,0.57,160.13,2.15,23.36,699.52,0,0,3.04,283.65,1.3,2.57,52.45,0.67,43.59,85.42,0,1.61,220.72,0,24.88,9.74,0,0,5923.63,0,18.34,0.69,0,1.13,179.08,0.57,4.01,7.49,8.43
108-118,0,0,58.73,16.99,522.61,3.87,13.41,43.98,0.49,261.34,0,7.96,793.22,0,2.36,1.01,224.23,1.26,2.97,55.29,0,55.14,108.05,5.37,2.95,252.29,0,21.83,3.52,0,1.96,5252.68,0,25.33,0,0,5.17,180.37,1.77,0.8,0.57,0
120,0,0,44.73,6.35,306.55,2.73,1.07,49.36,0,123.39,4.21,17.08,471.9,0,0,2.14,95.6,0,1.11,51.58,0,31.15,43.41,1.38,5.1,200.83,2.06,19.18,0,0,5.29,2235.74,0,38.82,0,0,4.53,85.76,2.71,0,3.69,0
