stage,blastomeres,neural,paraxial_mesoderm
  3-4,25.08,0,0
  5-6,26.29,0,0
  7-9,0,15.58,0
 10-12,0,3.68,8.19
 24-34,0,1.16,0
 48-58,0,1.64,0
