stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1016.29,16375.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.35,0,0,0,0,0,0,0,0,0,0,0
  5-6,1203.03,17770.24,0,33.69,0,0,0,0,0,0,0,0,0,50.71,0,0,0,0,0,0,0,0,0,0,0,584.15,64.84,0,0,227.29,0,241.88,0,0,0,0,0,0,0,0,0,0,0
  7-9,258.33,375.21,0,380.78,0,6.96,0,1170.25,0,0,0,0,0,317.18,0,0,0,0,0,0,0,0,0,0,0,9687,475.18,0,0,2889.46,0,29.44,148.16,0,0,0,0,0,0,0,0,0,0
 10-12,9.78,281.45,0,488.1,0,71.22,0,557,0,0,0,0,0,118.25,0,0,0,0,0,0,0,0,0,0,0,6751.46,209.85,0,0,1986.21,0,53.72,20.04,8.98,315.39,0,27.08,0,0,0,0,0,0
 14-21,0,0,5.52,19.58,294.14,95.93,0,73.41,0,3.73,0,17.81,11.72,9.97,7.52,2.97,8.81,0.87,3.26,0,7,105.24,0,0,82.52,1140.1,30.13,21.17,20.14,25.93,0,60.65,10.04,114.21,31.61,22.16,152.63,392.94,0,0,26.49,0,3.56
 24-34,0,0.83,4.76,9.1,117.93,14.44,0,188.15,0,16.77,3.27,41.11,1.35,0.81,7.72,11.03,15.23,1.51,15.73,8.55,13.15,244.02,4.3,0,79.67,2902.4,9.74,81.92,31.96,0,0,98.46,0,0,17.11,1.28,17.99,578.93,0,0,139.09,0,4.95
 36-46,0,0,0.74,1.4,67.49,0.76,0,420.01,1.33,22.34,13.13,75.5,3.94,0,11.54,22.86,1.31,1.37,5.97,1.91,6.47,245.75,5.57,0.56,52.21,4170.18,10.25,70.39,12.15,0,2.1,142.14,0,1.39,9.78,0.58,1.43,775.9,0,1.04,34.95,0,19.33
 48-58,0,0,0,0.43,61.18,9.25,0,864.1,0,4.8,7.79,186.87,3.3,0,10.6,22.81,1.4,2.6,11.48,9.81,7.59,325.55,8.48,5.94,45.3,4260.27,1.93,45.82,15.22,0,0.61,98.22,0,0,8.38,3.47,0,804.43,0,0.89,32.69,0,36.21
 60-70,0,0,0.7,0,66.25,2.1,0,1439.01,3.68,9.93,18.82,187.3,6.67,4.59,4.53,34.78,3.87,7.81,15.98,2.61,10.78,324.7,0.57,12.33,50.85,3758.66,10.79,38.55,8.82,0,11.72,111.39,0,0,4.76,1.41,0,564.61,6.49,5.15,36.34,2.04,43.1
 72-82,0,0,10.14,0.75,50.36,20.93,0.9,1058.51,4.58,7.84,17.14,215.48,21.08,0.51,5.49,28.21,7.38,10.33,10.46,21.52,12.74,428.95,0,16.51,33.24,2630.85,4.71,28,26.82,1.13,0,44.32,0,0,7.29,6.62,0,323.14,9.7,6.31,75.53,6.16,42.06
 84-94,0,0,15.05,0,75,11.08,0,848.7,2.49,26.77,20.49,172.81,37.65,0,13.98,54.89,20.54,12.46,7.48,4.95,12.53,347.49,3.13,14.43,26.06,1960.02,7.22,34.62,23.18,0,9.64,175.49,0,0,2.45,6.28,0,228.53,25.89,8.78,113.03,19.9,13.89
 96-106,0,0,10.9,0,71.2,24.37,0,539.17,7.87,6.5,13.59,151.78,32,1.06,10.4,51.33,20.32,9.47,15.47,25.71,6.96,254.7,14.27,7.83,24.06,1314.69,7.04,35.96,20.77,0,0,121.92,0,0,1.64,0.64,0,110.66,19.23,5.3,76.3,7.87,19.32
108-118,0,0,4.97,0,99.71,15.48,2.65,570.48,0.49,13.4,11.94,172.77,19.96,0,3.94,53.1,11.66,26.45,10.74,12.58,2.69,249.01,5.99,13.65,15.27,1603.45,6.54,52.99,35.1,0,4.7,103.28,0,0,3.2,0.92,0,52.9,11.89,8.47,68.2,13.26,24.76
120,0,0,6.91,1.66,75.29,29.53,1.6,399.92,1.06,16.72,13.09,148.75,25.08,0,4.47,68.58,8.54,1.91,18.68,15.61,0,227.86,1.1,26.1,15.16,1851.26,2.16,22.78,23.92,0,13.12,109.53,0,0,4.87,0,0,54.91,27.33,8.92,101.85,12.04,0
