stage,axial,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,glial,gut,heart,immune,ionocyte,iridophores,liver,mesenchyme,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,periderm,pronephros,spinal_cord,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,0,0,0,4.72,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 48-58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0,0
 60-70,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,13.42,0,0,0,5.89,0,0,0,0,0,1.14,0,0,0,0,0
 72-82,0,2.5,0,0,1.07,0,16.45,0,0,0.89,92.61,0,0,0,0,86.05,5.12,0,2.29,53.67,0,0,0,0,0,0,1.86,0.78,0,0,0
 84-94,0,0,0,0.82,4.34,0,37.01,1.03,0.59,1.24,181.07,0,0,0,0,168.63,7.79,0,0,52.18,0,0,0,0,6.77,0,0,0,3.69,0,0
 96-106,0,0,0,0.88,0,1.52,53.45,0,1.54,13.16,270.39,0,3.08,0,0,518.33,7.35,0.66,1.7,113.91,0,0,1.43,0,7.66,7.27,3.17,0,0,1.36,1.4
108-118,0,3.62,0.57,3.41,6.82,0,40.91,3.3,2.37,5.67,434.63,1.81,0,0.71,0.43,802.56,9.89,1.55,0,116.18,3.04,2.15,0,0,7.02,3.89,2.56,0,1.36,0,0
120,2.37,0,1.66,0,0,0,48.68,0,5.79,0,293.27,0,0,0,0,541.61,51.11,0,3.5,66.64,0,0,0,0,0,4.97,0,0,21.32,0,3.17
