stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,211.15,2245.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.48,0,0,0,0,0,0,0,0,0,0,0
  5-6,227.24,2716.66,0,0,0,0,0,0,0,0,0,0,0,21.92,0,0,0,0,0,0,0,0,0,0,0,111.35,0,0,0,7.71,0,53.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,81.89,99.96,0,95.04,0,0,0,195.59,0,0,0,0,0,128.37,0,0,0,0,0,0,0,0,0,0,0,1685.76,71.22,0,0,574.05,0,10.86,12.86,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.8,0,48.68,0,10.78,0,132.54,0,0,0,0,0,28.47,0,0,0,0,0,0,0,0,0,0,0,1083.11,127.93,0,0,262.8,0,0,0,0,49.43,0,8.15,0,0,0,0,0,0
 14-21,0,0,0.82,5.94,77.45,27.97,0,21.5,0,0.95,0,8.36,5.75,3.9,2.13,0,1.75,0,0,2.33,1.26,40.84,0,0,19.29,381.59,51.87,9.24,4.04,4.3,0,32.87,0,54.3,6.12,2.69,53.62,143.59,0,0,5.58,0,0
 24-34,0,0.83,1.77,2.42,39.6,5.05,0,64.33,0,9.7,0.67,12.06,2.48,2.59,8.93,1.89,1.53,0,2.48,0.68,2.73,75.47,0.61,0,34.27,1121.5,14.79,14.69,8.51,0,0,91.25,0,0,8.58,0.85,8.78,256.61,0,0,36.08,0,2.08
 36-46,0,0,1.4,0,47.29,2.58,0,166.25,7.3,2.72,0.71,32.91,0.67,1.26,2.4,1.22,0,0.56,4.71,1.47,0,123.11,0,0,41.05,1445.69,34.9,15.37,1.7,0,0,153.9,0,2.67,2.13,1.14,0,287.07,0,1.37,30.8,0,1.36
 48-58,0,0,0,0,56.26,9.11,0,349.79,9.01,4.63,6.19,102.48,0.43,0,2.4,0.42,0.48,0,0.69,1.04,0.45,135.75,1.77,0.79,18.17,1412.69,7.9,7.67,4.32,0,0,74.24,0,0,0.47,0,0,248.1,0,1.01,13.61,0,18.4
 60-70,0,0,0,0,39.01,3.75,0,629.29,4.9,19.51,6.1,99.29,5.7,0,12.55,6.71,0.8,4.25,2.58,4.66,0,169.42,4.44,2.45,32.58,1192.26,9.58,3.66,11.7,0,12.68,84.02,0,0,1.64,2.8,0,197.25,1.22,0.9,13.91,0.59,29.33
 72-82,0,0,0.68,0,28.03,43.32,1.16,446.66,3.34,3.28,10.4,74,1.86,0.65,2.68,3.62,2,2.41,8.76,2.81,0,239.33,2.14,2.49,12.24,865,2.74,6.86,12.95,0,3.63,42.63,0,0,1.26,0,0,76.01,5.57,5.34,38.13,2.66,21.93
 84-94,0,0,1.62,0,39.37,20.45,0,360.83,2.73,10.7,5.28,60.72,9.82,0,0.8,24.23,4.05,8.17,2.42,1.41,0.99,205.22,1.23,6.79,9.02,655.78,2.98,1.87,20.23,0,0,117.7,0,0,1.35,1.34,0,100.22,1.46,2.26,23.18,10.05,5.7
 96-106,0,0,2.95,0,45.69,65.41,1.64,339.89,0.58,9.73,2.75,79.4,6.86,0,5.74,20.22,7.43,3.94,4.25,6.2,6.81,229.35,5.58,9.28,9.49,536.24,2.4,13.64,9.69,0,4.11,123.2,0,0,2.41,1.38,0,38.18,4.95,2.71,30.4,9.36,12.86
108-118,0,0,1.39,0.77,41.23,52.89,16.72,287.09,3.44,39.51,3.56,68.01,16.53,0,3.61,19.5,16.08,10.51,6.23,5.28,0.97,194.27,16.27,10.77,14.92,711.09,6.64,4.96,8.51,0,6.77,79.64,0,0,1.21,1.48,0,29.42,10.67,1.95,33.04,6.36,10.87
120,0,0,0,1.66,70,47.65,8,302.08,19.27,11.15,4.3,137.67,24.49,0,8.25,35.09,2.39,11.42,0,3.87,1.33,325.1,1.46,6.41,30.93,967.81,13.84,6.63,8.04,0,13.5,105.8,0,0,8.29,4.15,0,49.39,41.99,12.57,32.09,10.18,6.32
