stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,680.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.47,0,0,0,0,0,0,0,0,0,0
  5-6,37.59,831.61,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.8,32.73,0,41.14,0,0,0,28.68,0,0,0,0,0,12.72,0,0,0,0,0,0,0,0,0,0,0,584.42,25.09,0,0,204.78,0,5.09,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.55,0,31.57,0,0,0,73.18,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0,461.02,20.73,0,0,128.7,0,0,0,21.09,0,7.48,0,0,0,0,0,0
 14-21,0,0,0,1.79,17.74,5.98,0,10.63,0,1,0,0,1.66,0,0,0,0,0,0,0,0,9.72,0,0,3.92,55.35,0,0,1.9,0.8,0,20.85,16.77,0,0,32.53,25.52,0,0,5.86,0,0
 24-34,0,0,0,0.7,15.56,0,0,11.57,1.2,0.78,1.71,3.68,0,0,0,0,0,0,0,0,5.61,26.8,0.66,0,12.11,167.97,0.7,5.42,0,0,0,9.63,0,1.13,0,2.32,41.85,0,0,7.92,0,14.72
 36-46,0,0,0,0,27,0,0,33.74,0,2.33,0,3.85,2,0,2.93,0,0.61,0.91,0,0,12.61,29.65,0.77,0,6.63,235.14,4.5,6.53,2.62,0,0,27.17,0,0,0,0,74.85,0,0,3.46,0,12.01
 48-58,0,0,0,0,5.29,0,0,57.65,0,1.04,0.77,18.91,3.98,0,0,4.28,5.42,2.77,0,1.87,24.99,47.35,1.15,0.42,7.6,132.24,0.42,0,1.35,0,0.47,11.14,0,0.38,0,0,52.31,0,0.85,2.81,0,10.13
 60-70,0,0,0,0,22.32,0.8,0,88.93,0,1.99,2.67,18.32,0,0,0,15.96,0,2.66,0,0,4.76,61.41,0,3.38,2.88,218.42,0,4.23,0,0,0,15.39,0,0.97,0,0,92.38,0,0,3.68,2.08,12.39
 72-82,0,0,0,0,10.47,21.06,0,83.56,0,4.02,5.2,20.32,4.12,0,0.51,0.72,1.15,3.76,2.59,1.05,2.22,69.61,0,0,6.13,203.29,0,2.19,3.61,0,0,25.34,0,0,0,0,39.66,0,0.66,5.38,1.92,19.23
 84-94,0,0,0,0,15.82,17.46,0,60.96,0.55,4.6,0.82,32.86,2.31,1.3,0,10.98,2.77,3.15,0,0,6.32,59.85,0.56,11.42,4.2,131.36,0,4.44,2.56,0,0,83.92,0,1.44,0,0,15.49,3.29,2.13,8.15,0.77,11.1
 96-106,0,0,0,0,15.2,34.39,0,65.86,0,0.69,1.88,26.78,2.07,0,5.07,8.2,4.24,0.82,1.64,1.03,2.14,71.1,8.79,1.37,8.44,165.36,0,2.4,0,0,0,112.77,0,0,0,0,0,1.96,3.96,13.58,2.25,19.32
108-118,0,0,0.55,0,27.25,20.56,14.14,86.34,0.45,8.68,4.05,38.45,3.63,0,0,10.21,5.69,6.75,0,0.6,2.78,120.05,10.06,2.74,5.42,142.43,0,1.02,8.21,0,0,160.48,0,0,1.19,0,27.24,2.13,3.97,8.51,1.04,34.07
120,0,0,0,0,56.16,34.53,0,53.83,2.98,5.11,1.82,18.64,2.4,0,0,17.21,11.96,17.18,4.9,0,5.34,104.48,4.59,0,24.99,213.66,0,11.62,16.95,0,0,137.5,0,1.02,0,0,25.85,0,3.82,9.57,5.66,0
