stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,566.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.93,313.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,34.26,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,234.55,0,0,0,42.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.38,0,24.7,0,4.89,0,78.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.84,8.31,0,0,84.37,0,0,26.72,0,3.69,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.53,30.11,0.89,0,12.34,0,0,0,2.17,0.85,0,0,0,2.59,0,0,0,0,14.94,0,0,7.04,119.85,0.87,0,1.64,0,0,10.26,0,6.49,0,0,4.75,22.8,0,0,0.92,0,0
 24-34,0,0,2.99,1.9,18.85,0,0,25.29,0,0,0,6.38,0.63,0,1.94,1.04,8.24,0,0.78,0,0,42.65,0.66,0,12.19,251.44,0.7,6.64,1.9,0,0,20.92,0,0,3.36,0,1.29,51.02,0,0,10.82,0,0
 36-46,0,0,0,0,23.91,5.75,0,17.15,0,1.75,0.81,16.09,0.86,0.59,2.62,1.88,0.57,0,2.02,0,0,49.7,0,1.42,6.8,190.11,0,8.35,2.38,0,0,42.23,0,0,0,5.57,0,48.6,0,0,10.96,0,0
 48-58,0,0,0,0,21.6,0,0,51.48,0,1.14,1.11,30.05,0.41,0.49,7.52,2.72,0.38,0,4.49,0,0,43.96,0.59,0.4,3.74,191.81,0.72,6.91,5.11,0,0.73,21.66,0,0,6.13,0.98,0,66.42,0,0,8.27,0,1.93
 60-70,0,0,0,0,22.88,10.74,0,156.84,4.58,12.89,1.91,69.83,9.49,0,0,1.82,15.44,0,4.06,0,0.95,81.61,0,1.73,4.47,224.41,0,6.08,5.15,0,0,43.14,0,0,1.64,0,0,72.27,0.84,0,9.99,0.8,7.84
 72-82,0,0,2.82,0,12.9,146.79,0,255.41,7.5,0.92,4,94.92,5.45,1.09,1.72,3.03,0.63,1.66,2.1,0.54,1.89,95.27,3.89,1.45,5.44,378.08,0,20.39,5.89,0,1.78,30.59,0,0,0,0,0,86.91,0,5.78,8.16,0,13.84
 84-94,0,0,3.41,0,31.02,93.99,0.6,244.62,0,6.85,4.34,72.81,25,1.23,5.14,28.48,5.5,3.22,3.17,0.74,7.16,65.31,1.88,7.95,8.57,223.34,2.41,12.44,5.05,0,6.05,155.24,0,0,3.03,0.69,0,89.19,6.67,2.14,7.76,5.38,0.86
 96-106,0,0,4.65,0.72,45.9,255.08,0,333.53,0,7.45,2.61,81.24,20.41,0,2.31,16.41,11.26,4.13,5.35,14.98,2.02,138.06,8.36,4.81,25.63,349.55,2.33,33.78,10.75,0,0,173.98,0,0,0.73,0,0,47.43,8.69,5.74,30.54,1.96,7.99
108-118,0,0,3.67,0,66.63,104.1,1.68,285.05,0,12.29,5.79,108,50.78,0,5.58,21.59,16.19,13.63,4.53,11.92,11.16,125.05,12.46,8.11,12.85,361.13,0,13.82,10.94,0,4.78,150.06,0,0,2.46,3.61,0,29.31,11.81,2.45,23.37,3.96,2.12
120,0,0,9.95,0,126.48,91.73,0,211.73,1.61,7.78,3.03,189.92,97.75,0,0,60.65,32.16,3.12,2.94,20.43,1.61,191.16,2.66,18.85,9.21,595.92,13.27,43.89,13.58,0,0,187.09,0,0,13.01,0,0,59.36,5.51,2.12,43.58,8.63,8.41
