stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,56.68,1275.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,223.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,13.24,0,0,0,0,0,3.4,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,107.29,13.7,0,0,45.42,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.14,0,6.52,0,7.16,0,29.51,0,0,0,0,0,14.31,0,0,0,0,0,0,0,0,0,0,0,108.05,23.31,0,0,125.43,0,0,9.77,0,0,0,0,4.33,0,0,0,0,0
 14-21,0,0,1.09,0,11.38,0.91,0,12.36,0,0,0,0,0,0,0.89,0,23.05,0,0,0,1.13,1.23,0,0,0,42.01,2.11,0,0.98,0.9,0,10.93,0,9.19,3.17,6.85,15.43,10.01,0,0,0,0,0
 24-34,0,0,0,0,7.17,0,0,11.94,0,1.57,0,6.05,0.61,0,4.09,2.6,96.77,0,1.39,1.48,4.27,4.95,11.05,0,1.57,136.74,2.89,5.64,0.65,0,0,35.78,0,0,11.03,1.04,18.62,28.97,0,0,7.39,0,4.14
 36-46,0,0,0,0,3.59,0,0,8.27,3.72,2.88,1.24,6.48,0,0,0,1.4,90.2,0,1.77,2.68,5.42,11.6,8.21,0,6.5,135.99,0.58,4.57,0,0,0,53.31,0,0,3.81,5.55,0,32.51,0,0,1.28,0,6.96
 48-58,0,0,0,0,1.29,0.69,0,30.16,0.85,7.5,4.18,12.29,0,0,0.59,0.49,45.13,0,5.43,0,1.87,9.53,3.34,1.49,3.63,58.82,0,1.71,0.38,0,0,28.1,0,0,3.39,3.87,0,24.64,0,0,3.09,0,8.95
 60-70,0,0,0,0,7.03,5.84,0,46.9,0,6.44,3.23,46.58,0,0,0,1.61,24.07,0,0,0,2.79,36.77,0.62,0,8.25,37.19,0,2.08,2.34,0,3.58,31.73,0,0,3.3,4.11,0,11.83,0,0,6.25,0,13.72
 72-82,0,0,0.68,0,15.95,7.53,0,67.01,1.46,0,7.18,85.82,2.72,0,2.17,0.63,89.58,2.02,1.83,3.31,2.66,109.3,14.07,5.82,6.43,68.1,1,9.47,3.09,0,0,48.45,0,0,0.64,1.5,0,9.51,2.54,1.9,9.84,2.53,4.25
 84-94,0,0,0.7,1,28.09,5.86,0,59.89,2.03,2.28,3.09,65.33,5.23,0,0,0,86.96,0,3.18,0,12.36,92.08,9.6,0.96,0,41.83,1.75,2.19,14.06,0,2.48,65.66,0,0,4.63,2.08,0,4.22,2.1,4.45,11.61,7.26,8.45
 96-106,0,0,3.17,0,30.25,4.84,1.16,82.87,2.32,4.75,8.2,97.45,5,0,2.08,4.94,120.96,3.22,3.01,22.01,1.3,181.82,19.51,3.54,4.03,85.24,1.75,12.41,17.24,1.2,4.72,66.03,0,0,3.02,5.25,0,15.7,11.67,6.85,20.81,2.05,0.68
108-118,0,0,1.23,0,43.44,5.45,6,138.7,3.05,8.16,10.74,135.4,11.32,0,1.32,7.52,100.31,4.8,5.11,16.69,1.49,177.6,7.99,10.89,3.97,85.25,1.55,9.61,11.26,8.11,2.06,74.76,0,0,7.56,7.26,0,6.78,4.51,2.2,11.54,5.62,14.76
120,0,0,0,0,46.56,6.03,0,42.48,4.48,2.25,69.69,112.04,19.15,0,4.26,29.49,48.08,1.17,7.8,26.69,0,251.32,6.92,10.58,9.59,96.56,0,13.11,7.27,0,8.08,53.75,0,0,16.86,6.1,0,2.78,17.13,14.24,21.09,13.34,0
