stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,21.51,43.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,5.02,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.64,10.74,0,0,15.48,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.81,0,10.03,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.28,0,0,0,78.16,0,4.49,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.96,19.02,2.75,0,1.68,0,0,0,0,2.03,0,0,0,0,0,0,0,0,9.38,0,0,3.58,17.74,0,0,0.81,1.83,0,12.28,7.17,0,0,1.79,5.81,0,0,0,0,0
 24-34,0,0,0,0.86,8.16,0,0,2.43,0,2.27,0,2.11,0.77,0,1.68,0,4.2,0,0,0,0,6.37,0,0,1.91,48.08,0,0,0,0,0,33.27,0,0.91,0,0,3.67,0,0,8.29,0,0.79
 36-46,0,0,0,0,14.83,0,0,4.27,0,29.35,0.96,0,0.59,0,0,0,1.55,0,1.12,0,7.06,4.52,0.77,0.89,2.09,51.58,0,2.21,0,0,0,38.48,0,0.58,0,0,10.58,0,0,2.7,0,3.74
 48-58,0,0,0,0,12.8,0,0,10.38,1.87,1.22,0.96,9.37,0,5.14,0,1.43,1.49,0,1.05,0.39,3.49,14.35,0,0.58,1.29,29.28,0,7.14,0,0,0,20.95,0,0,0,0,8.61,0,0,9.4,0,1.74
 60-70,0,0,0,0,11.01,0,0,1.28,0,12.34,3.11,22.87,0,0,0.84,1.25,1.61,0,0.84,0,0,14.79,4.33,0,0,28.64,0,2.98,2.04,0,0.96,23.75,0,0.62,0,0,0.79,0,0.9,3.99,0,0
 72-82,0,0,0,0,8.57,0.72,0,6.35,0.5,4.09,8.72,28.3,0.56,0,0.74,1.05,0.58,0.79,1.82,1.26,2.54,31.55,3.23,2.15,8.7,43.25,1.46,4.25,0,0,1.4,31.41,0,0.5,0,0,4.73,6.15,0,5.95,0,0
 84-94,0,0,0,0,30.99,0,0,23.05,0,14.5,0.94,17.6,3.79,3.25,0,7.92,0,1.4,0,0,0,34.11,11.42,1.07,0.77,10.49,0,0,0,0,0.57,61.07,0,1.34,0,0,0,3.09,0,4.03,0,6.02
 96-106,0,0,0,0,17.22,0,3.47,22.83,0,2.82,1.14,12.54,4.38,0,1.57,1.93,2.58,6.42,1.97,1.65,1.39,29.15,2.97,1.52,1.46,10.2,0,5.23,2.26,0,0,75.36,0,0,0,0,1.31,3.38,0,20.74,3.45,0.62
108-118,0,0,4.48,0.74,33.9,0,0.55,12.13,0,13.79,2.01,18.48,9.82,0,0,2.18,5.02,0.43,0.86,0.91,0,44.01,16.42,1.5,1.87,21,0,2.11,0,0,1.84,34.59,0,0,0.66,0,0.52,3,2.27,16.15,0.49,2.78
120,0,0,0,0,22.93,0,0,0,0,9.3,0,6.14,10.1,0,0,1.58,3.3,0,1.69,0,0,29.55,0,14.27,3.15,46.78,2.47,0,4.59,0,0,63.17,0,1.04,0,0,0,1.84,4.13,18.87,0,0
