stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,160.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,8.71,31.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.29,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.23,0,0,0,7.77,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.98,16.65,2.22,0,3.86,0,0,0,0.92,0,0,3.28,0,0,0,0,0,0,7.43,0,0,8.12,90.49,1.42,0,1.09,2.27,0,6.72,2.11,0.81,0,13.44,16.67,0,0,0.97,0,0
 24-34,0,0,0,0,10.42,0,0,14.05,0,0,0,5.9,0.61,0,0,0.64,0.69,0,2.69,0,2.25,16.04,0,0,6.7,232.94,0.65,2.11,1.29,0,0,17.25,0,0,0,0,49.18,0,0,5.36,0,0
 36-46,0,0,0,0,14.97,0,0,47.6,0.73,0,0.62,5.69,0,0,1.59,0,12.91,0,0,8.85,15.36,27.07,0,0,3.08,283.23,2.25,1.55,1.56,0,0,31.67,0,5.91,0,0,66.34,0,0,2.67,0,7.99
 48-58,0,0,0.54,0,11.65,0,0,79.72,0,1.96,1.57,21.88,0,0,0,0,1.86,0,1.39,0,1.45,28.97,0.59,0,4.75,297.55,8.56,3.46,0.61,0,0,16.68,0,2.28,0,0,76.86,0,0,4.65,0,0.54
 60-70,0,0,0,0,11.34,1.41,0,131.22,0.7,0.98,1.86,22.21,2.47,0,0,3.4,0.58,5.9,0,0.72,0,40.1,1.01,6.65,2.22,214.98,0,1.17,0,0,2.82,12.4,0,0.93,0,0,21.51,0,0,2.39,0,0
 72-82,0,0,0.61,0,5.69,21.4,0,154.86,0,3.73,0,41.06,3.12,0,0,0.59,1.06,0,0.72,2.04,0.49,45.76,0.78,1.01,3.56,271.52,1.67,2.62,2.37,0,0,7.85,0,0,0,0,22.25,1.72,0,8.45,1.65,0
 84-94,0,0,0,0,5.34,11.62,0,83.27,0,0.6,2.11,21.67,3.52,1.88,2.31,3.61,1.9,0,2.54,0,10.95,30.71,0.58,5.17,3.14,185.86,0.76,1.84,3.93,0,5.27,31.69,0,0,0,0,4.82,1.22,0,4.93,0,0
 96-106,0,0,1.19,0,8.41,23.98,2.24,78.37,0,0,0,28.97,4.99,0,1.47,2.69,2.24,0,1.09,0,0.98,35.62,3.63,1.75,5.69,141.62,0,3.09,5.35,0,0,38.99,0,0.78,0,0,4.08,4.48,0,3.7,2.51,0
108-118,0,0,0,0,7.53,28.42,4.24,68.31,0.46,1.42,0.52,10.78,5.95,0,0,3.36,1.55,7.76,0.69,4.6,0,29.84,0,1.61,5.7,142.03,2.3,1.52,0.44,0,3.19,19.8,0,1.86,0.69,0,18.86,2.21,1.45,14.68,0,4.52
120,0,0,10.11,0,24.02,1.46,1.8,87.15,19.31,4.41,0,37.52,18.2,0,0,18.47,0,4.61,0,1.45,0,50.33,0,0,4.48,263.55,0,15.75,0,0,0,16.92,0,1.21,0,0,14.22,2.06,0,8.1,0,0
