stage,blastomeres,endoderm,epidermis,eye,fast_muscle,gut,hatching_gland,lateral_line,neural,periderm,presomitic_mesoderm,spinal_cord
  5-6,22.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,3.85,0,0,0,0,3.55,0,4.52,0,0,0
 14-21,0,0,0,0,0,0.85,0,0,0,0,1.07,0
 24-34,0,0,0,0,0,0,0,0,1.14,4.1,0,0
 36-46,0,0,0.76,0,0,0,0,0,2.09,0,0,0.65
 48-58,0,0,0,0,0,0,0,0,2.58,0,0,0
 60-70,0,0,0,0,0,0,0,0,3.7,0,0,0
 72-82,0,0,0,0,0,0,0,0.83,6.37,0,0,0
 96-106,0,0,0,7.8,0.9,0,0,0,6.95,0,0,0
120,0,0,0,0,0,0,0,0,5.48,0,0,0
