stage,axial,blastomeres,eye,fin_mesenchyme,glial,neural,paraxial_mesoderm,spinal_cord
  3-4,23.02,100.17,0,0,0,0,0,0
  5-6,8.67,120.59,0,0,0,0,0,0
  7-9,0,4.83,0,0,0,4.24,3.42,0
 10-12,0,0,0,0,0,4.1,0,0
 14-21,0,0,0,0,0,0,0.86,0.97
 24-34,0,0,0,0,0,0,0,0.97
 36-46,0,0,0,0,0,1.09,0,0
 48-58,0,0,0,0.55,0,7.55,0,0
 60-70,0,0,5.97,0,0,0,0,1.58
 72-82,0,0,0,0,0,2.57,0,3.36
 84-94,0,0,0,0,0,1.3,0,0
 96-106,0,0,4.98,0,0.97,0,0,0
108-118,0,0,0,0,0,1.39,0,0
120,0,0,1.97,0,0,0,0,0
