stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,259.85,5643.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.51,0,0,0,0,0,0,0,0,0,0,0
  5-6,366.14,4174.7,0,19.66,0,0,0,0,0,0,0,0,0,46.43,0,0,0,0,0,0,0,0,0,0,0,148.19,7.94,0,0,56.34,0,52.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,228.21,201.59,0,350.64,0,0,0,547.69,0,0,0,0,0,112.83,0,0,0,0,0,0,0,0,0,0,0,4317.54,238.76,0,0,1599.09,0,6.97,6.2,0,0,0,0,0,0,0,0,0,0
 10-12,0,151.88,0,511.98,0,32.1,0,560.25,0,0,0,0,0,13.81,0,0,0,0,0,0,0,0,0,0,0,5404.43,180.42,0,0,2155.22,0,0,11.65,20.74,254.65,0,19.56,5.32,0,0,0,0,0
 14-21,0,2.8,3.97,34.78,417.39,164.01,0,222.53,0,1.39,0,59.68,24.87,3.91,6.92,0,11.95,0,0,1.76,4.52,301.33,1.84,0,248.96,2187.62,113.67,3.3,21.93,71.6,0,17.5,8.72,449.15,58.81,16.14,414.77,762.64,0,0,31.27,0,11.13
 24-34,0,0,1.94,15.25,96.83,11.23,0,259.99,0.86,10.89,10.39,113.94,6.91,0,4.93,10.53,21.45,10.07,6.74,4.97,15.97,559.48,2.99,1.63,282.65,2674.73,41.09,16.09,19.55,1,5.5,15.38,0,0,19.75,1.94,76.65,745.55,0,0,111.01,0,31.83
 36-46,0,0,4.21,0,45.04,5.36,0,331.08,0.85,4.54,34.25,113.89,4.54,0.76,3.65,14.9,3.93,3.58,8.39,3.1,19.2,533.96,2.87,7.95,141.35,1476.03,33.9,18.31,7.7,0,4.35,30.93,1.83,0,5.07,1.3,0,455.65,0,1.04,62.39,1.55,43.04
 48-58,0,0,0.42,0,64.7,0,0,359.68,4.21,12.79,44.17,177.62,8.47,4.15,4.59,23.15,2.94,8.03,1.59,3.86,14.76,728.68,2.86,11.9,116.2,946.41,9.48,17.14,8.51,0,0.93,33.35,0,0,5.94,0,0,270.13,0,1.26,44.33,0.5,39.78
 60-70,0,0,2.77,0,88.69,4.64,0,382.26,3.4,19.26,37.54,286.27,11.4,2.63,14.75,15,8.51,8.95,4.33,7.89,21.04,901.98,6.7,52.91,76.69,733.18,11.77,8.31,16.14,0.81,7.45,40.64,0,0,11.25,1.41,0,104.27,1.22,11.96,37.91,3.01,95.14
 72-82,0,0,10.23,0,58.94,2.14,0.52,278.8,0.53,16.43,65.68,335.68,25.78,1.69,7.94,8.31,12.31,31.15,15.58,2.08,15.77,1178.05,4.73,32.95,106.52,773.46,5.45,20.48,14.26,0,25.61,32.42,0,0,9.38,0,0,41.4,8.72,27.85,100.91,40.93,66.27
 84-94,0,0,11.54,5.08,138.04,2.23,3.18,279.2,2.64,30.47,36.93,306.64,53.4,2.51,12.04,27.15,17.36,23.79,8.04,8.19,27.57,1044.28,6.11,33.3,76.18,542.85,10.02,25.48,22.86,0,16.89,128.64,0,0,15.18,0,0,46.96,34.15,17.13,90.13,41.53,29.9
 96-106,0,0,12.29,1.72,136.37,12.78,4.98,211.74,2.53,27.73,30.55,411.41,57.22,0,16.52,66.13,31.73,25.89,21.48,12.45,15.06,940.34,9.6,32.2,65.14,653.23,10.88,27.72,27.97,0,21.95,119.96,0,0,10.54,0,0,23.74,25.71,19.04,114.95,46.36,34.67
108-118,0,0,6.67,0.49,185.57,4.16,1.73,238.86,0.67,50.5,51,429.32,60.86,0,16.63,30.49,24.8,63.43,26.86,18.88,35.7,1017.37,7.21,33.2,90.22,606.23,13.05,20.84,33.46,0,36.12,155.44,0,0,9.78,1.07,0,25.64,24.39,26.14,93.42,33.08,47.49
120,1.19,0,7.92,1.66,189.02,7.28,5.27,173.53,20.86,32.54,22.37,356.39,53.89,0,2.09,47.15,12.42,38.36,5.28,12.49,0,680.75,2.54,19.16,59.49,511.36,29.82,18.54,18.09,0,15.16,142.42,0,0,4.37,0,0,18.17,42.03,12.86,45.54,16.26,46.64
